County,"Imprisonments per 1,000 annual adult felony arrests","County imprisonment rate as percent of state average (=100%), arrest based","County imprisonments if rate equalled state average, projected (number)",County actual imprisonments minus projected imprisonments at average state rate (number),Total imprisonment costs (millions of dollars),Costs added (saved) from excessive (lower) imprisonments (millions of dollars/year),Total imprisonment costs per adult felony arrest (actual dollars),Total imprisonment costs per adult felony arrest versus state average (actual dollars),"Men imprisoned per 1,000 male felony arrests","Women imprisoned per 1,000 female felony arrests","White, not Latino, imprisonments per 1,000 white felony arrests","Latino imprisonments per 1,000 latino felony arrests","Black imprisonments per 1,000 black felony arrests","Asian/other imprisonments per 1,000 asian/other felony arrests","Imprisonments for violent offenses per 1,000 violent felony arrests","Imprisonments for property offenses per 1,000 property felony arrests","Imprisonments for drug offenses per 1,000 drug felony arrests","Total adult imprisonments per 100,000/population age 18-69","Men imprisoned per 100,000 males","Women imprisoned per 100,000 females","White, not Latino, imprisonments per 100,000 whites","Latino imprisonments per 100,000 Latinos","Black imprisonments per 100,000 African Americans","Asian/other imprisonments per 100,000 asian/other population","Imprisonments for violent offenses per 100,000 population","Imprisonments for property offenses per 100,000 population","Imprisonments for drug offenses per 100,000 population","Imprisonments for drug possession offenses per 100,000 population","Imprisonments for marijuana offenses per 100,000 population","Imprisonments for strike offenses per 100,000 population","Imprisonments for 3rd strikes per 100,000 population","Imprisonments for 2nd strikes per 100,000 population",Change in imprisonment rates per adult felony arrest compared to 2009,"New felon and parole violator admissions per 1,000 adult felony arrests","New felon and parole violator admissions per 1,000 felonies as a percent of the state average (=100%)","Male new felon and parole violator admissions per 1,000 male felony arrests","Female new felon and parole violator admissions per 1,000 female felony arrests","White, not Latino, new felon and parole violator admissions per 1,000 white felony arrests","Latino new felon and parole violator admissions per 1,000 latino felony arrests","Black new felon and parole violator admissions per 1,000 black felony arrests","Asian/other new felon and parole violator admissions per 1,000 asian/other felony arrests","New felony and parole violator admissions for violent offenses per 1,000 violent felony arrests","New felony and parole violator admissions for propery offenses per 1,000 property felony arrests","New felony and parole violator admission for drug offenses per 1,000 drug felony arrests","New felon and parole violator admissions per 100,000 population","Male new felon and parole violator admissions per 100,000 male population","Female new felon and parole violator admissions per 100,000 female population","White, not Latino, new felon and parole violator admissions per 100,000 whites","Latino new felon and parole violator admissions per 100,000 Latinos","Black new felon and parole violator admissions per 100,000 African Americans","Asian/other new felon and parole violator admissions per 100,000 Asian/other population","New felony and parole violator admissions for violent offenses per 100,000 population","New felony and parole violator admissions for propery offenses per 100,000 population","New felony and parole violator admission for drug offenses per 100,000 population",Percent of jail population that is unsentenced,"County jail populations per 1,000 adult felony arrests","County jail incarceration rate per 1,000 felony arrests as a percent of the state average (=100%)","Men jailed per 1,000 male felony arrests","Women jailed per 1,000 female felony arrests","County jail populations per 100,000 population age 18-69","Men jailed per 100,000 males age 18-69","Women jailed per 100,000 females age 18-69",Total adult population incarcerated,"Total adult incarceration rate per 1,000 adult felony arrests",Total adult incarceration rate as a percent of the state average (=100%),"Total adult male incarceration rate per 1,000 adult male felony arrests","Total adult female incarceration rate per 1,000 adult female felony arrests","Total adult male incarceration rate per 100,000 males age 18-69","Total adult female incarceration rate per 100,000 females age 18-69",Percent of incarcerated adult population held locally,"Total incarcerated (state prison + local jails), adult males","Total incarcerated (state prison + local jails), adult females","Part I crime rate per 100,000 population (offenses reported to police)","Violent crime rate per 100,000 population","Property crime rate per 100,000 population","Adult felony arrest rate per 100,000 population age 18-69",Violent crime arrest rate,Property crime arrest rate,Drug offense arrest rate,Male felony arrest rate,Female felony arrest rate,"White, not Latino, felony arrest rate",Latino felony arrest rate,African American felony arrest rate,Asian/other felony arrest rate,"Percent of adults ages 18-64 living in households with incomes below poverty guidelines, 2010 Census",Adult poverty rate as percent of state adult poverty rate
Glenn,311.7647058823529,0.9588354203103567,110.55077623820969,-4.550776238209693,7.08133,-0.3040146065935986,20827.44117647059,-894.160607628226,388.46153846153845,62.5,328.20512820512823,280.7017543859649,83.33333333333333,473.6842105263158,670.4545454545454,377.04918032786884,113.92405063291139,578.7289801266652,1078.0232682249973,55.88465407399128,633.9144215530904,459.7040655078293,689.6551724137931,807.899461400359,322.12273422144574,125.57326927276698,49.137366237169694,10.91941471937104,0.0,180.1703428696222,10.91941471937104,169.25092815025116,103.7344398340249,55.88235294117647,0.6035256059623211,57.69230769230769,50.0,76.92307692307693,35.08771929824561,0.0,0.0,79.54545454545455,98.36065573770492,37.9746835443038,103.7344398340249,160.1024655779699,44.707723259193024,148.57369255150556,57.46300818847866,0.0,0.0,38.217951517798646,32.75824415811312,16.37912207905656,0.660377358490566,311.7647058823529,1.7724417286579337,334.6153846153846,237.5,578.7289801266652,928.5943003522256,212.36168548116686,212.0,623.5294117647059,1.244458044483186,723.0769230769231,300.0,2006.617568577223,268.24633955515816,0.5,188.0,24.0,2261.690023588178,433.6062161787151,1828.0838074094631,1856.3005022930772,480.4542476523259,333.0421489408168,431.3168814151561,2775.1094033514782,894.1544651838605,1931.458003169572,1637.695733371642,8275.862068965516,1705.5655296229804,0.16606674394484777,1.3359726496107034
Humboldt,157.75635407537249,0.4851812190811919,741.9907981635133,-381.9907981635133,24.0498,-25.518895271313507,10538.913234005258,-11182.688550093559,198.71420222092343,35.026269702276714,126.22950819672133,252.25225225225222,188.23529411764704,332.03125,586.2068965517241,119.59287531806616,23.46805736636245,372.7557000559134,688.7331361665924,42.362111327628575,305.88733811806463,302.40846743708823,1440.14401440144,795.1356407857811,281.6376400422456,48.6653275072998,18.637785002795667,7.248027501087203,1.0354325001553148,44.52359750667854,4.141730000621259,40.381867506057276,86.97633001304645,36.809815950920246,0.39754350538041167,46.1718293395675,8.756567425569177,27.3224043715847,63.063063063063055,58.8235294117647,85.9375,94.82758620689654,43.25699745547074,11.734028683181226,86.97633001304645,160.02916987400235,10.590527831907142,66.20938054503563,75.60211685927206,450.04500450045003,205.799812909261,45.55903000683385,17.60235250264035,9.318892501397833,0.6311787072243346,115.24978089395267,0.6552169537504028,135.00876680303915,56.042031523642734,272.3187475408478,467.93339545436135,67.77937812420572,623.0,273.0061349693251,0.5448735447687986,333.7229690239626,91.06830122591944,1156.6665316209537,110.14148945183429,0.42215088282504015,571.0,52.0,3922.0645890833885,360.812087576905,3561.252501506484,2362.8569653544287,480.44068007206613,406.9249725610387,794.1767276191265,3465.9482234736456,1209.4382784037957,2423.263327948304,1198.8335673398856,7650.765076507651,2394.761459307764,0.19115029930431968,1.5377646708138148
Imperial,134.95746326372776,0.41506300607781715,840.8361980941478,-491.8361980941478,23.314945,-32.857117213679544,9015.833333333334,-12705.768450765483,164.70588235294122,23.809523809523807,101.95227765726683,135.30655391120507,203.59281437125748,181.8181818181818,392.9889298892989,135.52361396303903,43.01075268817205,296.65014832507416,545.9065135095617,23.173731683838994,289.0351146915934,274.58677907562935,749.3938726030417,331.6749585406302,181.05009052504525,56.100028050014025,34.0000170000085,4.250002125001062,0.0,78.20003910001955,9.350004675002337,68.85003442501721,118.15005907502953,53.750966744006185,0.5805067801884497,63.725490196078425,16.483516483516485,41.214750542299356,57.61099365750528,41.91616766467065,60.60606060606061,123.61623616236163,73.92197125256673,21.505376344086024,118.15005907502953,211.2138296316756,16.04335270419623,116.84398253489945,116.91390202829531,154.28697377121446,110.5583195135434,56.950028475014236,30.600015300007648,17.00000850000425,0.6388888888888888,180.97447795823666,1.0288743738565076,204.41176470588235,93.4065934065934,397.8001989000995,677.5089765877593,90.9123319904453,817.0,315.93194122196445,0.6305461111291195,369.1176470588236,117.21611721611721,1223.415490097321,114.08606367428429,0.572827417380661,753.0000000000001,64.0,3347.6305625157283,318.9522173470616,3028.678345168667,2198.1010990505497,460.7002303501152,413.95020697510347,790.5003952501976,3314.432403450909,973.296730721238,2835.0039972941395,2029.3679141058233,3680.8463742561166,1824.212271973466,0.18969598464106116,1.5260650097745978
Inyo,247.5728155339806,0.7614126299771747,66.98076442668,-15.980764426679997,3.407055,-1.0675949675243572,16539.101941747573,-5182.499842351244,315.43624161073825,70.17543859649122,263.73626373626377,128.2051282051282,0.0,297.2972972972973,481.48148148148147,90.9090909090909,131.57894736842104,402.9709228824273,719.4244604316547,65.32745386248571,287.1500358937545,205.3388090349076,0.0,1241.5349887133182,308.1542351453856,31.60556257901391,39.50695322376738,7.901390644753477,0.0,71.11251580278129,7.901390644753477,63.21112515802782,134.3236409608091,82.5242718446602,0.8912565157031722,100.67114093959731,35.08771929824561,65.93406593406594,51.28205128205128,500.0,108.10810810810811,148.14814814814815,45.45454545454545,52.63157894736842,134.3236409608091,229.60355120159193,32.663726931242856,71.78750897343862,82.13552361396303,1098.901098901099,451.4672686230248,94.81668773704172,15.802781289506955,15.802781289506955,0.36363636363636365,320.3883495145631,1.8214687850835334,348.99328859060404,245.6140350877193,521.4917825537294,795.9589774988519,228.64608851869997,117.0,567.9611650485436,1.133553329582825,664.4295302013423,315.7894736842105,1515.3834379305067,293.97354238118567,0.5641025641025641,99.0,18.0,2194.206008583691,568.6695278969956,1625.5364806866953,1627.686472819216,640.0126422250316,347.66118836915297,300.25284450063214,2280.7286086024797,930.9162175404213,1088.7772194304857,1601.6427104722793,2197.802197802198,4176.07223476298,0.11662870159453304,0.9382538116219774
Kern,255.99455040871933,0.7873137584436205,4773.192338755642,-1015.1923387556417,251.05319,-67.81992419057063,17101.715940054495,-4619.885844044322,313.9830137466072,52.776925437250696,180.73301950235373,276.43292206778074,395.34883720930225,366.03773584905656,535.4063234909852,242.96435272045028,107.14285714285714,659.8249479847949,1188.235605980278,64.23830918794562,485.2002635878642,638.8461788336185,2482.8089819266106,254.8674426548254,359.76086174051215,136.42468988403022,83.75106444618072,39.154061575468134,1.7557875145949837,266.00180846114006,47.757420396983555,218.24438806415648,249.67298457540667,96.86648501362397,1.0461514411683026,116.53970755625602,27.922675667382634,76.49630127774041,108.54287052943933,121.12403100775194,83.0188679245283,135.35406323490983,116.94809255784865,64.91464510332435,249.67298457540667,441.03223412151414,33.986547302924706,205.36383249532852,250.8463809544434,760.6645165216333,57.80498699387793,90.94979325602016,65.66645304585239,50.74225917179503,0.5503626107977437,169.07356948228883,0.9612154426378189,191.5769197093074,90.21172138692852,435.786461122475,725.0026508323614,109.80269128637215,6240.0,425.06811989100817,0.8483632548376457,505.55993345591463,142.9886468241792,1913.2382568126393,174.04100047431774,0.39775641025641023,5774.000000000001,466.0,3739.0262866746666,509.7945636375469,3229.2317230371195,2577.496071425436,671.9398818355003,561.5008471674757,781.6766014976868,3784.394549888665,1217.166567694853,2684.6243421587124,2311.035075181728,6280.046248402604,696.2873433353478,0.17941685787263517,1.4433715583448576
Kings,608.6316821971554,1.8718527267609535,662.9795080873812,578.0204919126188,82.905005,38.6146589622225,40659.639529180975,18938.037745082158,751.6254876462939,169.66067864271454,515.7894736842105,869.4516971279373,1023.2558139534884,125.0,1586.6388308977034,410.91954022988506,301.2704174228675,1188.4468790101703,1849.4816331754766,202.7768500405554,775.9508036633324,1283.1875457593155,2643.277664303737,967.0259987317692,727.8159774760107,136.9443220777231,158.97033192239184,80.44281856313803,6.703568213594837,529.581888873992,91.93464978644347,437.6472390875486,418.4941870487062,214.32074546346246,2.314649454941319,252.92587776332897,95.80838323353294,175.43859649122805,336.8146214099217,283.72093023255815,36.885245901639344,421.71189979123176,189.65517241379308,161.52450090744102,418.4941870487062,622.3601689491873,114.50928002290186,263.9288447834464,497.0906708797349,732.9088069205815,285.3519340519975,193.44582559230813,63.20507172817988,85.23108157284862,0.9239543726235742,257.96959293771454,1.4666062662662276,280.23407022106636,189.6207584830339,503.72526862155485,689.5558684244209,226.63295004532657,1767.0,866.6012751348701,1.7295879037185464,1031.85955786736,359.2814371257485,2539.0375015998975,429.40980008588195,0.2976796830786644,1587.0,180.0,2792.9930761092287,466.05686429441937,2326.936211814809,1952.6536553599815,458.7155963302753,333.26310547585757,527.6665836701078,2460.6425188787916,1195.190610239038,1504.3944152656443,1475.8583484258795,2583.203171933197,7736.207989854153,0.1597964188448125,1.2855291794804242
Lake,247.4469756480754,0.7610256081699684,413.9151122095322,-98.9151122095322,21.043575,-6.608024071157798,16530.695208169676,-5190.906575929141,318.1347150259068,25.974025974025977,226.2295081967213,174.75728155339806,515.625,443.1818181818182,723.404255319149,187.13450292397658,71.96969696969697,721.8479307025987,1394.5670936676663,36.99593044765076,637.6293740758995,487.8709852283507,4161.41235813367,1299.1339107261826,467.4824694073972,73.33058343645446,87.08006783078967,38.95687245061644,0.0,142.07800540813054,16.041065126724416,126.0369402814061,258.9486227599798,88.76669285153181,0.9586742374445931,115.02590673575129,6.493506493506494,80.8743169398907,72.81553398058252,203.125,125.0,187.94326241134752,76.0233918128655,45.45454545454545,258.9486227599798,504.22458435541023,9.24898261191269,227.9448003942829,203.27957717847946,1639.344262295082,366.42238507661557,121.45377881662772,29.790549521059628,54.99793757734085,0.45955882352941174,213.66849960722703,1.2147461135209188,239.3782383419689,133.11688311688312,623.309959209863,1049.3322431180159,189.60414354421013,587.0,461.11547525530244,0.9203076098576913,557.5129533678756,159.0909090909091,2443.8993367856815,226.60007399186088,0.46337308347529815,538.0,49.0,3295.0781791573595,472.9261341754602,2822.1520449818995,2917.1822723314544,646.225766533755,391.86030523855356,1209.9546267014987,4383.574089215953,1424.3433222345543,2818.5066535239034,2791.706193251118,8070.61790668348,2931.3790806129246,0.19349293100351525,1.5566106589020485
Lassen,379.50138504155126,1.1671602435074588,117.37891241762854,19.62108758237146,9.152285,1.3107867559403252,25352.59002770083,3630.9882436020125,511.5384615384615,39.603960396039604,239.20265780730898,1178.5714285714287,1111.111111111111,857.1428571428571,846.9387755102041,239.43661971830986,185.18518518518516,511.5375998805168,730.2877223808478,46.67444574095683,427.32506380200607,619.3693693693693,697.350069735007,690.8462867012089,309.9096408035247,63.475468598312304,56.007766410275565,3.7338510940183705,3.7338510940183705,194.16025688895527,56.007766410275565,138.1524904786797,156.82174594877156,116.34349030470914,1.2565017718533231,150.0,29.7029702970297,93.02325581395348,357.14285714285717,111.1111111111111,142.85714285714286,183.67346938775512,140.84507042253523,86.41975308641975,156.82174594877156,214.14452009663958,35.00583430571762,166.1819692563357,187.68768768768768,69.73500697350069,115.14104778353484,67.20931969233067,37.3385109401837,26.136957658128594,0.42767370168366137,233.62880886426592,1.3282242730963112,230.80769230769232,240.89108910891088,314.9130012695094,329.5080166922908,283.8973162193699,221.34,613.1301939058171,1.2237029845346894,742.3461538461538,280.4950495049505,1059.7957390731385,330.5717619603267,0.38104273967651575,193.01,28.33,2078.420274816841,440.21004307769704,1638.2102317391443,1347.9202449406316,365.91740721380035,265.1034276753043,302.441938615488,1427.630133977597,1178.5297549591598,1786.4561695056086,525.5255255255256,627.6150627615062,805.9873344847438,0.13978779840848807,1.124563961373608
Los Angeles,443.8618800743422,1.3651015792064265,33240.01722009464,12135.98277990536,3031.34368,810.7443296115777,29652.192898366426,7930.591114267609,532.2931117031073,97.09719347229577,224.79104550564537,400.06153017862977,691.613738419839,569.8711595639246,1209.591813356753,305.1181985376575,101.15452681255091,655.3945619410401,1260.251771325298,57.91051289707605,238.62162932031484,635.1838617017347,2935.409319272123,252.60268628679322,457.5455953184122,98.24563227968432,52.01154393401105,22.026549430537866,3.04760782284819,216.4812608950174,38.98338158230931,177.4978793127081,160.38216713225736,108.61782255697935,1.173065086325421,126.45935892556808,38.65594762432003,70.43355002688304,101.0248620378026,154.57745054411586,116.55104063429138,190.69074802397952,116.26968106580541,51.68684513609933,160.38216713225736,299.40389530251826,23.055102556446244,74.76707280943113,160.39873158612488,656.0715377245426,51.66274070839459,72.13153302039746,37.43791221242895,26.57629570635389,0.5610363726955655,157.0576151814536,0.8929024539941205,171.67339823465142,99.74486111779714,231.90706731587935,406.45219608876954,59.48962951053127,61432.0,600.9194952557958,1.199332518800327,703.9665099377588,196.8420545900929,1666.7039674140676,117.40014240760732,0.2613621565307983,57343.000000000015,4089.0,2570.3873924206277,422.0299953929833,2148.3573970276443,1476.5732119894335,378.2644610074467,321.99204357703655,514.1791037230935,2367.589855320574,596.4179892964605,1061.5264001444493,1587.7154232203266,4244.290065693004,443.2628008058685,0.1378067676483005,1.1086269781415705
Madera,319.1489361702128,0.9815456932121276,550.1526864560318,-10.152686456031802,36.0747,-0.6782502186952045,21320.74468085106,-400.85710324775573,360.11687363038726,145.5108359133127,253.57142857142856,313.0990415335463,478.8732394366197,705.8823529411765,846.7153284671532,248.38709677419354,139.1509433962264,541.6357399346025,1044.7350018012673,89.50846521548686,379.54721620826984,552.4446615806683,1620.5910390848428,739.067953192363,349.0541435134105,77.2332443980822,59.178719733595464,23.06967040462196,0.0,203.6149170494895,32.096932736865334,171.51798431262412,242.7330538225441,143.0260047281324,1.5446711104448108,157.77940102264427,80.49535603715171,108.92857142857143,143.7699680511182,176.056338028169,411.7647058823529,267.63990267639906,151.61290322580646,91.98113207547169,242.7330538225441,457.7337938926444,49.51532118303529,163.04493090636944,253.67356909316396,595.8055290753098,431.12297269554506,110.33320628297459,47.14236995727096,39.11813677305462,0.8637469586374696,242.9078014184397,1.3809771129547463,267.3484295105917,139.3188854489164,412.24497983911414,775.6044840958698,85.6995943552534,951.0,562.0567375886525,1.1217691023885805,627.4653031409789,284.8297213622291,1820.3394858971374,175.20805957074026,0.43217665615141954,859.0000000000001,92.0,2772.3106702782056,576.8069060934973,2195.5037641847084,1697.1253184617547,412.24497983911414,310.9390358883829,425.2843587634656,2901.099832588103,615.1326439277076,1496.805923074867,1764.4406028035628,3384.1754051477596,1047.012933689181,0.16214105043892277,1.304391256310116
Marin,169.74169741697418,0.5220422604488609,528.6928298921441,-252.69282989214412,18.43818,-16.88114450094469,11339.594095940958,-10382.007688157859,219.0082644628099,26.442307692307693,143.3408577878104,160.0,241.49659863945578,229.16666666666666,431.8706697459584,160.22099447513813,23.166023166023166,159.0823943053114,308.58806404657935,12.554211367267747,105.23786242842583,182.70203256011223,1306.5881486934118,131.49243918474687,107.7840859967146,33.43035822357993,6.916625839361364,2.8819274330672355,0.0,57.06216317473125,16.715179111789965,40.346984062941296,41.49975503616819,44.28044280442804,0.47822576661997857,57.02479338842975,7.211538461538462,25.959367945823928,65.71428571428571,64.62585034013605,72.91666666666667,78.52193995381063,35.91160220994475,15.444015444015445,41.49975503616819,80.34934497816593,3.423875827436658,19.058825479163733,75.03833480147466,349.65034965034965,41.838503376964916,19.5971065448572,7.493011325974812,4.611083892907577,0.6987951807228916,153.13653136531366,0.8706103457273358,178.51239669421486,79.32692307692307,143.51998616674834,251.528384279476,37.66263410180324,525.0,322.87822878228786,0.6444097128624728,397.5206611570248,105.76923076923077,560.1164483260553,50.21684546907099,0.4742857142857143,481.0,44.0,1926.575922983026,174.27086452167637,1752.3050584613495,937.202801233465,249.5749157036226,208.65154615406783,298.5676820657656,1409.0247452692868,474.7774480712166,734.179103240829,1141.8877035007015,5410.379094589621,573.7851891698045,0.07147050093988062,0.5749654159617124
Mariposa,366.27906976744185,1.1264948827911279,55.925686802859026,7.074313197140974,4.208715,0.4725994931350027,24469.273255813954,2747.671471715137,454.54545454545456,75.0,375.9398496240602,235.2941176470588,666.6666666666666,368.4210526315786,762.7118644067797,500.0,54.54545454545454,522.128294380905,971.5025906735752,50.93378607809847,504.0322580645162,354.6099290780142,1550.3875968992247,787.4015748031487,372.9487817006464,74.58975634012928,24.86325211337643,0.0,0.0,215.48151831592907,58.01425493121167,157.46726338471737,91.1652577490469,63.95348837209303,0.6906933189409672,68.18181818181817,50.0,67.66917293233082,58.8235294117647,0.0,52.63157894736842,118.64406779661017,0.0,18.18181818181818,91.1652577490469,145.72538860103626,33.955857385398986,90.72580645161291,88.65248226950355,0.0,112.48593925759282,58.01425493121167,0.0,8.28775070445881,0.6585365853658537,238.37209302325581,1.3551907469005922,265.1515151515151,150.0,339.7977788828112,566.7098445595855,101.86757215619694,104.0,604.6511627906976,1.2067802888582015,719.6969696969697,225.0,1538.2124352331605,152.8013582342954,0.3942307692307692,95.0,9.0,1914.1659311562225,391.6593115622242,1522.5066195939983,1425.4931211669152,488.97729156306974,149.17951268025857,455.82628874523454,2137.3056994818653,679.1171477079796,1340.725806451613,1507.0921985815603,2325.5813953488373,2137.2328458942634,0.1256362175194214,1.0107174164999067
Mendocino,233.45195729537366,0.7179837915330087,456.8348253373077,-128.83482533730768,21.91204,-8.606810506658839,15595.758007117438,-6125.843776981379,295.7089552238806,33.033033033033036,197.64957264957263,250.98039215686273,326.53061224489795,381.8181818181818,555.2631578947368,103.58565737051794,77.25321888412017,549.9480232051238,1044.7220116666117,37.54394347929964,449.4545807924978,492.2698253980463,3579.4183445190156,1251.7385257301808,353.77753931793035,43.593440863820796,60.360148888367256,11.736695617182523,13.41336641963717,90.5402233325509,5.030012407363938,85.51021092518695,172.69709265282856,73.30960854092527,0.7917387795767178,91.41791044776119,15.015015015015015,57.69230769230769,94.11764705882352,142.85714285714286,109.09090909090908,121.05263157894737,51.79282868525897,38.62660944206009,172.69709265282856,322.9739972975645,17.065428854227108,131.19214790699934,184.60118452426735,1565.9955257270694,357.6395787800517,77.12685691291372,21.796720431910398,30.180074444183628,0.6047297297297297,210.6761565836299,1.1977340735388067,241.6044776119403,111.1111111111111,496.29455752657526,853.5741357149918,126.28417352128058,624.0,444.1281138790036,0.8864037424211132,537.3134328358209,144.14414414414415,1898.2961473816038,163.82811700058022,0.47435897435897434,576.0,48.0,2324.5044332749762,578.3023662958152,1746.202066979161,2355.7224774487777,637.1349049327655,420.8443714161162,781.328593943865,3532.940052071318,1136.5575616915253,2273.9972303879886,1961.3875855703407,10961.968680089485,3278.362805483807,0.16358625757854126,1.316017649203046
Merced,292.0353982300885,0.8981577405144601,1102.2562689633262,-112.25626896332619,66.13695,-7.499280048095007,19509.42477876106,-2212.1770053377586,354.922279792746,45.05813953488373,221.36669874879695,286.5655471289274,355.1912568306011,726.6187050359713,809.2269326683291,245.3102453102453,64.9953574744661,584.339696143358,1115.4535092004555,37.14888313680377,418.72997378386253,576.9188823696207,2126.9633507853405,605.2253116011506,383.06713413842357,100.34115994380895,41.316948212156625,13.575568698280033,1.7707263519495695,182.9750563681222,17.707263519495697,165.2677928486265,198.91159353566832,99.41002949852508,1.073621548380108,116.95040710584752,30.523255813953487,76.03464870067373,99.13326110509209,117.48633879781421,230.21582733812951,219.45137157107231,102.45310245310245,29.712163416898793,198.91159353566832,367.55298113383117,25.165372447512222,143.82464316923972,199.57685344733568,703.5340314136125,191.75455417066155,103.88261264770809,41.90719032947315,18.887747754128743,0.8269754768392371,216.51917404129796,1.230952740590733,247.9644707623982,93.02325581395348,433.237714110328,779.3053713913508,76.69446841146582,1724.0,508.55457227138646,1.0149879325350148,602.8867505551442,138.0813953488372,1894.7588805918062,113.8433515482696,0.425754060324826,1628.9999999999995,95.0,3218.2112411285225,554.9928803943626,2663.2183607341603,2000.920777703014,473.3741780878516,409.03778730035066,635.6907603498955,3142.810617163328,824.4655354232575,1891.5671424410139,2013.217876851266,5988.219895287958,832.9338446788112,0.19028081316234383,1.5307698344167031
Modoc,95.8904109589041,0.2949119023441004,71.20770587108213,-50.207705871082126,1.402905,-3.3541257907176414,6405.958904109589,-15315.642879989227,116.56441717791411,35.714285714285715,66.26506024096386,190.47619047619045,0.0,206.89655172413794,309.09090909090907,136.36363636363635,14.285714285714285,340.08097165991904,610.9324758842444,65.25285481239804,232.75497249259416,428.72454448017146,0.0,1339.2857142857142,275.3036437246963,48.582995951417004,16.194331983805668,0.0,0.0,48.582995951417004,0.0,48.582995951417004,32.388663967611336,9.1324200913242,0.09862951503349633,12.269938650306749,0.0,6.024096385542169,0.0,0.0,34.48275862068965,18.18181818181818,45.45454545454545,0.0,32.388663967611336,64.30868167202573,0.0,21.159542953872197,0.0,0.0,223.2142857142857,16.194331983805668,16.194331983805668,0.0,0.8064516129032258,141.55251141552512,0.804752986131413,165.6441717791411,71.42857142857143,502.0242914979757,868.1672025723474,130.50570962479608,52.0,237.4429223744292,0.47389545589865445,282.2085889570552,107.14285714285714,1479.0996784565916,195.7585644371941,0.5961538461538461,46.0,6.0,2244.9618878563224,511.64247676725483,1733.3194110890674,3546.558704453441,890.6882591093117,356.2753036437247,1133.6032388663969,5241.157556270096,1827.0799347471452,3512.4841303427847,2250.8038585209006,4411.764705882353,6473.214285714286,0.1765033407572383,1.4199329150145856
Mono,200.0,0.6151019677462666,35.76642760647961,-13.76642760647961,1.46971,-0.9196661962508703,13361.000000000002,-8360.601784098815,204.30107526881724,176.47058823529412,144.73684210526315,400.0,0.0,250.0,437.5,555.5555555555555,18.18181818181818,213.05442572147976,344.07823252444774,62.44796003330558,152.31237884242591,314.83667847304207,0.0,571.4285714285714,135.58008909548712,48.421460391245404,9.68429207824908,0.0,0.0,67.79004454774356,9.68429207824908,58.105752469494476,48.421460391245404,45.45454545454545,0.4909059952803568,43.01075268817205,58.8235294117647,52.63157894736842,50.0,0.0,0.0,93.75,0.0,18.18181818181818,48.421460391245404,72.43752263672583,20.815986677768528,55.38631957906397,39.35458480913026,0.0,0.0,29.052876234747238,0.0,9.68429207824908,0.36363636363636365,200.0,1.1370380900824482,204.30107526881721,176.47058823529412,213.05442572147976,344.0782325244477,62.44796003330558,44.0,400.0,0.7983315757061948,408.60215053763443,352.94117647058823,688.1564650488954,124.89592006661115,0.5,38.0,6.0,1581.5959741193385,258.8066139468009,1322.7893601725377,1065.2721286073988,309.89734650397054,87.15862870424172,532.6360643036994,1684.1724013038754,353.8717735220649,1052.3400720022155,787.0916961826053,5263.157894736842,2285.714285714286,0.12119035402770652,0.9749513631183434
Monterey,408.16326530612247,1.255310138257687,1338.3146911660915,341.6853088339085,112.2324,22.826287056649257,27267.34693877551,5545.745154676693,483.3836858006043,99.25558312655087,226.8760907504363,437.6269809020723,577.7126099706745,869.047619047619,948.2758620689656,232.662192393736,118.86304909560722,591.8201993870433,1072.644874098308,59.38859442044156,283.3540399747161,678.1518002191242,2291.497033849017,591.0691874822882,406.8763870785923,73.27297706696727,48.613802092507136,13.034135343643216,0.7045478564131469,181.06879909817874,14.44323105646951,166.62556804170924,152.18233698523971,104.95626822157435,1.1335205488689288,122.05438066465257,34.7394540942928,59.3368237347295,109.71149939049167,152.4926686217009,250.0,173.23481116584566,87.24832214765101,55.98621877691645,152.18233698523971,270.84283070982275,20.786008047154546,74.10797968569499,170.01020061203673,604.8621612190299,170.03360187846647,74.32979885158699,27.477366400112725,22.89780533342727,0.7198275862068966,225.46161321671525,1.2817922103942077,244.71299093655588,146.40198511166253,326.9102053757001,543.0264675122684,87.59817677015128,2608.0,633.6248785228377,1.2646068691944583,728.0966767371601,245.6575682382134,1615.6713416105765,146.98677119059283,0.3558282208588957,2410.0,198.0,2891.803217567996,427.12935518147754,2464.6738623865185,1449.9594884982562,429.06964455560643,314.93289181667666,408.9900306478317,2219.0340832908746,598.3400887859486,1248.9374223500947,1549.611495208231,3966.499941840177,680.1344075138659,0.12341853752672162,0.9928766390783916
