County,"Imprisonments per 1,000 annual adult felony arrests","County imprisonment rate as percent of state average (=100%), arrest based","County imprisonments if rate equalled state average, projected (number)",County actual imprisonments minus projected imprisonments at average state rate (number),Total imprisonment costs (millions of dollars),Costs added (saved) from excessive (lower) imprisonments (millions of dollars/year),Total imprisonment costs per adult felony arrest (actual dollars),Total imprisonment costs per adult felony arrest versus state average (actual dollars),"Men imprisoned per 1,000 male felony arrests","Women imprisoned per 1,000 female felony arrests","White, not Latino, imprisonments per 1,000 white felony arrests","Latino imprisonments per 1,000 latino felony arrests","Black imprisonments per 1,000 black felony arrests","Asian/other imprisonments per 1,000 asian/other felony arrests","Imprisonments for violent offenses per 1,000 violent felony arrests","Imprisonments for property offenses per 1,000 property felony arrests","Imprisonments for drug offenses per 1,000 drug felony arrests","Total adult imprisonments per 100,000/population age 18-69","Men imprisoned per 100,000 males","Women imprisoned per 100,000 females","White, not Latino, imprisonments per 100,000 whites","Latino imprisonments per 100,000 Latinos","Black imprisonments per 100,000 African Americans","Asian/other imprisonments per 100,000 asian/other population","Imprisonments for violent offenses per 100,000 population","Imprisonments for property offenses per 100,000 population","Imprisonments for drug offenses per 100,000 population","Imprisonments for drug possession offenses per 100,000 population","Imprisonments for marijuana offenses per 100,000 population","Imprisonments for strike offenses per 100,000 population","Imprisonments for 3rd strikes per 100,000 population","Imprisonments for 2nd strikes per 100,000 population",Change in imprisonment rates per adult felony arrest compared to 2009,"New felon and parole violator admissions per 1,000 adult felony arrests","New felon and parole violator admissions per 1,000 felonies as a percent of the state average (=100%)","Male new felon and parole violator admissions per 1,000 male felony arrests","Female new felon and parole violator admissions per 1,000 female felony arrests","White, not Latino, new felon and parole violator admissions per 1,000 white felony arrests","Latino new felon and parole violator admissions per 1,000 latino felony arrests","Black new felon and parole violator admissions per 1,000 black felony arrests","Asian/other new felon and parole violator admissions per 1,000 asian/other felony arrests","New felony and parole violator admissions for violent offenses per 1,000 violent felony arrests","New felony and parole violator admissions for propery offenses per 1,000 property felony arrests","New felony and parole violator admission for drug offenses per 1,000 drug felony arrests","New felon and parole violator admissions per 100,000 population","Male new felon and parole violator admissions per 100,000 male population","Female new felon and parole violator admissions per 100,000 female population","White, not Latino, new felon and parole violator admissions per 100,000 whites","Latino new felon and parole violator admissions per 100,000 Latinos","Black new felon and parole violator admissions per 100,000 African Americans","Asian/other new felon and parole violator admissions per 100,000 Asian/other population",Percent of new felon and parole violator admissions who are age 35 or older (2014),"New felony and parole violator admissions for violent offenses per 100,000 population","New felony and parole violator admissions for propery offenses per 100,000 population","New felony and parole violator admission for drug offenses per 100,000 population",Percent of jail population that is unsentenced,"County jail populations per 1,000 adult felony arrests","County jail incarceration rate per 1,000 felony arrests as a percent of the state average (=100%)","Men jailed per 1,000 male felony arrests","Women jailed per 1,000 female felony arrests","County jail populations per 100,000 population age 18-69","Men jailed per 100,000 males age 18-69","Women jailed per 100,000 females age 18-69",Total adult population incarcerated,"Total adult incarceration rate per 1,000 adult felony arrests",Total adult incarceration rate as a percent of the state average (=100%),"Total adult male incarceration rate per 1,000 adult male felony arrests","Total adult female incarceration rate per 1,000 adult female felony arrests","Total adult male incarceration rate per 100,000 males age 18-69","Total adult female incarceration rate per 100,000 females age 18-69",Percent of incarcerated adult population held locally,"Total incarcerated (state prison + local jails), adult males","Total incarcerated (state prison + local jails), adult females","Part I crime rate per 100,000 population (offenses reported to police)","Violent crime rate per 100,000 population","Property crime rate per 100,000 population","Adult felony arrest rate per 100,000 population age 18-69",Violent crime arrest rate,Property crime arrest rate,Drug offense arrest rate,Male felony arrest rate,Female felony arrest rate,"White, not Latino, felony arrest rate",Latino felony arrest rate,African American felony arrest rate,Asian/other felony arrest rate,"Percent of adults ages 18-64 living in households with incomes below poverty guidelines, 2011-2016 average",Adult poverty rate as percent of state adult poverty rate
Glenn,325.8785942492013,0.730131646817834,139.7008340133608,-37.700834013360804,7.516788,-2.778325261780611,24015.297124600642,-8876.438536040288,399.15966386554624,93.33333333333334,281.9148936170213,410.5263157894737,187.5,500.0,528.0,190.47619047619045,285.7142857142857,550.0431406384815,1006.1427663630587,76.90617446715008,526.420341676599,538.005242102359,2112.676056338028,645.1612903225806,355.9102674719586,64.71095772217429,53.92579810181191,21.570319240724764,0.0,183.3477135461605,5.392579810181191,177.9551337359793,0.04548795075136769,102.23642172523961,0.830049187519334,100.84033613445378,106.66666666666667,85.1063829787234,126.31578947368422,0.0,285.7142857142857,128.0,95.23809523809523,114.28571428571428,172.5625539257981,254.18343571277273,87.89277081960009,158.91934843067142,165.54007449303353,0.0,368.66359447004606,0.0,86.28127696289906,32.35547886108714,21.570319240724764,0.7608695652173914,293.9297124600639,1.1571523333692297,92.43697478991596,973.3333333333334,496.1173425366695,233.00148273670834,802.0215337288508,194.0,619.8083067092651,0.8850108352520618,491.5966386554622,1066.6666666666667,1239.144249099767,878.9277081960008,0.4742268041237113,117.0,80.0,2277.026794620438,354.2806039968355,1922.7461906236024,1687.8774805867126,674.0724762726488,339.73252804141504,188.74029335634168,2520.6524041516627,823.9947264337508,1867.3023440603895,1310.5255897365155,11267.605633802817,1290.3225806451612,0.16606674394484777,1.3359726496107034
Humboldt,286.02941176470586,0.6408494731949179,607.0068187162003,-218.0068187162003,28.666966,-16.065794498471668,21078.651470588236,-11813.084190052694,348.03001876172607,61.224489795918366,249.01574803149606,252.25225225225222,314.2857142857143,527.6073619631901,708.133971291866,159.42028985507244,106.19469026548673,412.61389310224126,774.110086383174,38.83411361135682,345.59064583105675,301.62662932241733,1888.412017167382,809.7165991902834,313.9684122320396,35.003235147490905,25.456898289084293,3.1821122861355366,1.0607040953785123,47.73168429203305,3.1821122861355366,44.54957200589752,-0.004768922182651791,91.17647058823529,0.7402543443474354,109.7560975609756,23.809523809523807,79.72440944881889,72.07207207207207,114.28571428571428,165.6441717791411,157.89473684210526,86.95652173913044,66.3716814159292,131.52730782693553,244.126361473939,15.102155293305431,110.64364550322368,86.1790369492621,686.695278969957,254.21335090857733,0.0,70.00647029498181,19.09267371681322,15.910561430677685,0.7046070460704607,271.3235294117647,1.0681555550443247,102.25140712945591,1071.4285714285713,391.399811194671,227.43396068939614,679.5969881987444,758.0,557.3529411764706,0.7958321736919827,450.281425891182,1132.6530612244899,1001.5440470725702,718.4311018101012,0.4868073878627968,480.0,333.0,3441.2062960186945,501.1536822303543,2940.05261378834,1442.5575697147767,443.37431186821806,219.56574774335203,239.71912555554377,2224.262404540333,634.290522318828,1387.8264670527813,1195.7341376710117,6008.583690987124,1534.6954147443744,0.19115029930431968,1.5377646708138148
Imperial,216.90962099125363,0.48598644274213293,765.4534515428554,-393.4534515428554,27.414168,-28.995158657999188,15984.937609329445,-16906.798051311485,263.62297496318115,39.21568627450981,204.46096654275092,202.29007633587787,419.35483870967744,302.3255813953488,661.8357487922706,134.54545454545456,71.74887892376681,317.0841892617564,591.2176110184466,24.662650177923407,356.2868432985684,280.64601535610274,954.0117416829745,385.871178391214,233.55125768204638,31.537943555604805,27.276059291333887,0.0,0.0,79.2710473154391,11.08089908710439,68.1901482283347,0.25526401036605106,79.3002915451895,0.6438326132347487,94.2562592047128,22.408963585434172,63.197026022304826,80.15267175572518,107.52688172043011,93.02325581395348,185.9903381642512,83.63636363636364,31.390134529147982,115.923251988169,211.38506762670718,14.092942958813373,110.12502429228476,111.19936457505958,244.6183953033268,118.72959335114278,0.0,65.63301766977216,19.60466761564623,11.933275939958575,0.5552995391705069,253.0612244897959,0.9962599015689118,142.12076583210603,1098.0392156862747,369.9315541387158,318.7290472808944,690.5542049818554,806.0,469.97084548104954,0.6710611748841924,405.7437407952872,1137.2549019607843,909.9466582993412,715.2168551597788,0.5384615384615384,551.0,406.0,3136.938506173961,361.19407769947156,2775.7444284744893,1461.8263026449254,352.8840170816321,234.4036345349006,380.16007637296605,2242.663451852097,628.8975795370468,1742.5665608602706,1387.3444532697908,2274.951076320939,1276.3431285247848,0.18969598464106116,1.5260650097745978
Inyo,201.00502512562815,0.45035216366929165,88.81938009156165,-48.819380091561655,2.94776,-3.5976953964675444,14812.86432160804,-18078.871339032892,230.26315789473685,106.38297872340425,127.27272727272727,259.25925925925924,0.0,311.4754098360656,254.3859649122807,107.14285714285714,272.7272727272727,334.9803199062055,575.468595856626,85.33879501621436,180.34265103697024,293.2551319648094,0.0,1112.4121779859486,242.860731931999,25.123523992965413,25.123523992965413,0.0,0.0,92.11958797420652,0.0,92.11958797420652,-0.5746825536910112,80.40201005025126,0.6527773761144512,98.6842105263158,21.27659574468085,54.54545454545454,148.14814814814815,0.0,98.36065573770492,87.71929824561403,35.714285714285715,90.9090909090909,133.9921279624822,246.62939822426836,17.067759003242877,77.28970758727296,167.57436112274823,0.0,351.288056206089,0.0,83.74507997655138,8.374507997655137,8.374507997655137,0.46153846153846156,261.3065326633166,1.0287203068558872,184.21052631578945,893.6170212765957,435.47441587806713,460.3748766853009,716.8458781362007,92.0,462.31155778894475,0.6601246441464637,414.4736842105263,1000.0,1035.843472541927,802.1846731524151,0.5652173913043478,63.0,47.0,2402.273580352834,611.2928307147836,1790.9807496380502,1666.5270915333724,954.6939117326857,234.48622393434383,92.11958797420652,2499.1779020059193,802.1846731524151,1416.9779724333378,1131.1269375785505,1204.8192771084339,3571.428571428571,0.11662870159453304,0.9382538116219774
Kern,421.73447537473237,0.944896941557748,4168.70859324214,-229.7085932421396,290.280666,-16.92814507038624,31079.300428265524,-1812.4352323754065,497.1466489714665,106.92520775623268,312.75964391691394,436.3636363636363,630.7692307692307,507.3170731707317,787.7475247524752,223.44178753430026,303.26086956521743,687.1191756663172,1253.7485273642496,70.3150332083693,480.6617992438925,678.4140657849639,2666.0473757547607,268.91451621244244,444.1242501260329,99.43080226702229,48.668761109647754,10.640840242611157,0.34888000795446417,273.3474862323227,45.005521026125884,228.3419652061968,0.1398229064181955,150.96359743040685,1.2256611614290274,170.93563370935632,67.59002770083103,126.70623145400594,163.1818181818182,175.09157509157507,126.82926829268293,185.33415841584159,126.6170129361035,121.73913043478261,245.96040560789723,431.0806468887223,44.44784482601583,194.72731335592232,253.69859335083547,740.052639727512,67.22862905311061,0.0,104.48956238236202,56.344121284645965,19.537280445449994,0.6812064965197215,230.72805139186295,0.9083379179575295,91.1745189117452,1047.645429362881,375.9182085709352,229.93199100353434,688.9415948032454,6094.0,652.4625267665954,0.9316370876830385,588.3211678832116,1154.5706371191136,1483.680518367784,759.2566280116148,0.35362651788644567,4433.0,2084.0,4240.523558089256,576.831789640875,3663.6917684483806,1629.2696371473476,563.7900928544141,444.9964501459191,160.4848036590535,2521.8887222876724,657.6095074668737,1536.8408571650075,1554.698900757209,4226.660473757548,530.0718829187567,0.17941685787263517,1.4433715583448576
Kings,807.2983354673495,1.808753546719084,697.165184437283,563.834815562717,92.928134,41.55124289807887,59493.04353393086,26601.30787328993,999.1728701406121,150.1416430594901,806.2678062678062,731.2961011591148,1105.2631578947369,1027.7777777777776,1819.8757763975154,349.62406015037595,852.4590163934425,1338.1298017742688,2233.273557523433,132.02142234400299,841.7608566329565,1460.0997243903978,3047.0110272780034,1194.897464879703,932.7645485801604,98.68839933783266,110.36122076488815,20.162146101277642,4.244662337111083,504.0536525319411,100.81073050638823,403.2429220255529,-0.34520371849513387,266.32522407170296,2.16227281947258,316.79073614557484,93.48441926345609,253.56125356125358,252.8977871443625,236.8421052631579,583.3333333333334,422.360248447205,206.76691729323306,319.672131147541,441.4448830595526,708.0660368638036,82.20201768588865,264.7233789411065,504.93362226757273,652.930934416715,678.185047634426,0.0,216.47777919266525,58.36410713527739,41.38545778683306,0.8077803203661327,279.76952624839953,1.101406038179707,69.4789081885856,1053.8243626062322,463.7293603293858,155.29385664898044,926.6409266409266,1698.0,1087.067861715749,1.5522006172853804,1068.6517783291977,1203.9660056657224,2388.567414172413,1058.6623489849296,0.2573616018845701,1292.0,425.0,2547.404070759737,427.6908043130509,2119.7132664466862,1657.5406426418779,512.5429772061632,282.270045417887,129.46220128188804,2235.122293912111,879.312492215718,1044.0214158239144,1996.5916980496938,2756.8195008705743,1162.602938801873,0.1597964188448125,1.2855291794804242
Lake,329.1139240506329,0.7373804097547199,458.37941383936595,-120.37941383936595,24.908572,-8.871240523478233,24253.721518987342,-8638.014141653588,412.79799247176913,39.130434782608695,346.45669291338584,203.61990950226243,517.8571428571429,382.60869565217394,672.2408026755853,243.42105263157896,82.53968253968254,795.1070336391437,1539.5414131960692,42.57332071901608,700.815494393476,601.7651778550414,3908.355795148248,1518.288474810214,472.8299223712068,87.03834391907786,61.16207951070336,4.704775346977182,2.352387673488591,174.07668783815572,21.17148906139732,152.90519877675843,-0.2564077631029533,133.39824732229798,1.0830495134498712,166.8757841907152,17.391304347826086,141.73228346456693,95.02262443438913,125.0,165.2173913043478,214.04682274247492,98.6842105263158,31.746031746031743,322.27711126793696,622.3678053345812,18.921475875118258,286.69724770642205,280.823749665686,943.3962264150942,655.6245686680469,0.0,150.55281110326982,35.28581510232887,23.52387673488591,0.64,267.7702044790652,1.054166706476826,124.21580928481806,1008.695652173913,646.9066102093625,463.2662611137108,1097.445600756859,613.0,596.8841285296982,0.8522778985383204,537.0138017565872,1047.8260869565217,2002.8076743097802,1140.018921475875,0.44861337683523655,428.0,241.0,3262.8055521434712,581.9309667117062,2680.874585431765,2415.902140672783,703.3639143730887,357.5629263702658,741.0021171489062,3729.5273748245204,1087.9848628193,2022.8083588175332,2955.335651243648,7547.169811320754,3968.253968253968,0.19349293100351525,1.5566106589020485
Lassen,428.0821917808219,0.9591190129515094,130.3279346067136,-5.3279346067135975,9.21175,-0.39263681290715186,31547.089041095893,-1344.6466195450375,577.4647887323944,25.31645569620253,233.48017621145377,1407.4074074074074,1357.142857142857,625.0,750.0,196.96969696969697,425.0,558.5094499798936,824.5625796071597,26.795284030010716,360.86334853952474,921.6589861751152,857.7878103837472,1106.1946902654868,361.91412358697113,58.08498279790894,75.95728519726555,4.468075599839149,4.468075599839149,236.80800679147492,58.08498279790894,178.723023993566,-0.3161626329379842,85.61643835616438,0.6951128951561204,107.98122065727699,25.31645569620253,52.863436123348016,296.2962962962963,142.85714285714286,125.0,120.37037037037037,75.75757575757576,125.0,111.70188999597873,154.18649862572903,26.795284030010716,81.70490910328863,194.03347077370847,90.29345372460496,221.23893805309734,0.0,58.08498279790894,22.34037799919575,22.34037799919575,0.5790754257907542,281.5068493150685,1.108245589797631,162.4413145539906,905.0632911392405,367.27581430677805,231.950124019575,957.9314040728832,207.2,709.5890410958904,1.013206798211819,739.9061032863849,930.379746835443,1056.5127036267345,984.726688102894,0.39671814671814676,157.6,73.5,2408.2232011747433,734.2143906020558,1674.0088105726873,1304.6780751530316,482.55216478262815,294.89298958938383,178.723023993566,1427.901052490447,1058.4137191854234,1545.58453053721,654.862963861266,632.0541760722348,1769.9115044247787,0.13978779840848807,1.124563961373608
Los Angeles,608.0735093309057,1.3623899224708342,31378.681899282165,11371.318100717835,3150.4185,837.9979161143001,44811.36919663178,11919.633535990848,718.5131784853974,140.42141314868587,345.12829112862653,565.4627539503387,861.829134720701,621.3080168776371,1288.768606224628,251.63947753509296,177.90845151619968,608.5454298024697,1168.579219971083,53.45726196779412,214.70835708983583,607.9373695173615,2675.991912678696,206.47721476610056,474.5088504569714,66.09301591983314,21.964575396145282,4.5836638221379005,0.711749040704643,198.64915726066587,37.79387406141654,160.8552831992493,0.21347736845121879,144.98463814292217,1.1771184775690087,166.1948552036995,55.17087335269154,107.91547878584605,144.9099818311953,179.1894852135816,97.57383966244726,201.77846510728784,116.68744241504525,79.09604519774012,145.0971594380485,270.2968575559582,21.003091791164074,67.13548483348364,155.7948645703418,556.3859400320705,32.426387717936,0.0,74.29236486875062,30.647913692741923,9.765196838467702,0.6290957581915164,223.99863450159307,0.8818453242295371,102.70251261582824,1021.7407490134763,224.17247786033434,167.03384944819632,388.96818981126125,58498.0,832.0721438324988,1.1880977635051202,821.2156911012255,1162.162162162162,1335.6130694192793,442.42545177905544,0.269205784813156,46705.0,15609.0,3016.596043989561,550.881321153223,2465.7147228363383,1000.7760911539843,368.18777875651176,262.6496310008273,123.45998860062737,1626.3852284997895,380.6916678098849,622.1117265921725,1075.1147892063518,3105.0144452889995,332.3266546659819,0.1378067676483005,1.1086269781415705
Madera,479.01821060965955,1.0732412657356367,563.7129500283536,41.28704997164641,44.58487,3.0426078606105107,35300.76801266825,2409.032352027323,487.1550903901047,438.6792452830189,342.2330097087379,465.37396121883654,906.25,1242.4242424242425,1076.923076923077,257.1428571428571,142.01183431952663,610.8766332114945,1082.360899712498,179.76572466849655,387.89546079779916,619.1722257030185,2222.789984670414,909.4942324755989,438.2156344029564,45.4371049496153,48.46624527958966,3.0291403299743536,2.0194268866495686,227.1855247480765,30.291403299743536,196.89412144833295,-0.17038758120945696,155.18606492478227,1.2599430313721325,166.50808753568032,99.05660377358491,101.94174757281553,163.4349030470914,250.0,363.6363636363636,233.25062034739454,165.7142857142857,50.29585798816568,197.90383489165774,369.9475731439202,40.592260409015346,115.5433287482806,217.44738878856006,613.1834440470108,266.19343389529723,0.0,94.91306367252973,29.281689856418748,17.165128536521337,0.7189054726368159,318.28978622327793,1.253053887384391,107.51665080875357,1669.811320754717,405.9048042165633,238.88043294435988,684.2695326091159,1007.0,797.3079968329374,1.1384587921653264,594.6717411988583,2108.490566037736,1321.2413326568576,864.0352572776123,0.39920556107249255,625.0,447.0,3037.387679600239,657.7045853056977,2379.683094294541,1275.2680789192027,406.91451765988813,176.69985258183726,341.2831438437771,2221.799424995772,409.78853365291684,1133.4250343878955,1330.483175468986,2452.733776188043,732.0319432120674,0.16214105043892277,1.304391256310116
Marin,233.30515638207947,0.5227206728100628,528.0066665744595,-252.00666657445947,20.339544,-18.571379286538217,17193.190194420964,-15698.545466219966,291.85022026431716,40.0,198.56887298747765,219.5945945945946,296.2962962962963,344.82758620689657,441.70403587443946,148.14814814814815,61.40350877192982,159.16312490268558,305.99755201958385,12.672081101319048,90.13251916331038,221.14108801415304,1521.4910612400151,128.1722635221738,113.60556378923575,29.98725541644801,4.036745921444925,1.1533559775556925,0.0,56.514442900228936,14.993627708224006,41.52081519200494,-0.21840818632469183,66.77937447168217,0.5421763065244763,78.19383259911893,29.09090909090909,44.72271914132379,60.810810810810814,114.81481481481481,86.20689655172414,78.47533632286996,79.77207977207978,26.31578947368421,45.55756111344986,81.98424978637907,9.21605898277749,20.30011692867351,61.23907052699622,589.5777862305058,32.04306588054345,0.0,20.18372960722462,16.1469836857797,1.7300339663335391,0.7575757575757576,278.9518174133559,1.0981868546593752,88.1057268722467,1029.090909090909,190.3037362966893,92.37661947761022,326.0180865157537,606.0,512.2569737954353,0.7314406201642712,379.9559471365639,1069.090909090909,398.3741714971941,338.69016761707275,0.5445544554455446,345.0,294.0,2070.2203550143017,180.4320492902373,1889.7883057240645,682.2100607241922,257.1983829949195,202.41397406102405,65.74129072067448,1048.474631070876,316.80202753297624,453.9106145251397,1007.0424931106046,5135.032331685052,371.699564214304,0.07147050093988062,0.5749654159617124
Mariposa,442.30769230769226,0.9909912755357441,69.62725273509355,-0.6272527350935491,5.084886,-0.046224763059984006,32595.423076923078,-296.31258371785225,528.0,96.77419354838709,473.2142857142857,240.0,1000.0,470.5882352941176,779.4117647058823,500.0,23.809523809523807,581.6894284269094,1095.617529880478,51.38746145940391,540.5405405405405,534.2831700801424,1886.7924528301885,966.183574879227,446.8049232844377,75.87253414264036,8.430281571404485,0.0,0.0,160.17534985668522,50.58168942842691,109.5936604282583,0.04342461030359113,160.25641025641028,1.3011087524717126,184.0,64.51612903225806,160.71428571428572,120.0,500.0,176.47058823529412,235.2941176470588,166.66666666666666,47.61904761904761,210.75703928511214,381.8061088977424,34.258307639602606,183.57980622131566,267.1415850400712,943.3962264150942,362.3188405797101,0.0,134.88450514247177,25.290844714213456,16.86056314280897,0.4,224.35897435897436,0.8832639222449771,168.0,903.2258064516129,295.059854999157,348.60557768924303,479.6163069544364,104.0,666.6666666666666,0.9519188709068569,696.0,1000.0,1444.2231075697212,531.0037684138404,0.33653846153846156,87.0,31.0,1777.9008584879537,443.0905566325118,1334.8103018554416,1315.1239251390996,573.2591468555049,151.74506828528072,354.0718259989884,2075.0332005312084,531.0037684138404,1142.2743498215195,2226.1798753339267,1886.7924528301885,2053.140096618358,0.1256362175194214,1.0107174164999067
Mendocino,328.6252354048964,0.7362855018596038,474.0009128504446,-125.00091285044459,25.719206,-9.211817271600664,24217.708097928436,-8674.027562712494,392.7710843373494,99.13793103448276,278.6421499292787,323.23232323232327,656.25,536.0,595.8005249343831,209.67741935483872,172.0430107526882,592.9726790811472,1096.9413506510987,78.93743350379243,489.3315780322412,483.93194706994325,4883.720930232558,1355.7264265479564,385.6871007204023,66.26342259072992,54.36998776675276,11.893434823977165,5.097186353133071,118.93434823977164,6.796248470844095,112.13809976892756,0.23126727390369584,129.94350282485874,1.0550007240380799,155.42168674698794,38.793103448275865,110.32531824611033,121.21212121212122,281.25,216.0,173.22834645669292,91.3978494623656,91.3978494623656,234.47057224412126,434.06574918402373,30.8885609362666,193.74549790109043,181.47448015122873,2093.0232558139533,546.3375151760421,0.0,112.13809976892756,28.884056001087398,28.884056001087398,0.6262295081967213,287.1939736346516,1.1306348512352977,137.34939759036143,1133.6206896551723,518.2139459018622,383.59298765099766,902.6323918042351,654.0,615.819209039548,0.8793148892275204,530.1204819277109,1232.7586206896553,1480.5343383020963,981.5698253080277,0.46636085626911317,440.0,286.0,2303.5001966402606,680.9371312995112,1622.5630653407495,1804.403969009107,647.3426668479,316.0255538942504,316.0255538942504,2792.8261381607726,796.238459690428,1756.129064308602,1497.164461247637,7441.860465116279,2529.3403480372317,0.16358625757854126,1.316017649203046
Merced,364.02990948445495,0.8156097454488869,1134.1208282043124,-209.12082820431237,68.16695,-15.410950313688597,26826.82014954742,-6064.91551109351,425.84644730567476,72.07207207207207,269.28281461434375,364.4727530077849,498.2078853046595,654.5454545454545,769.8237885462555,149.81273408239701,157.67634854771785,533.2856739289606,1012.8965665868902,37.51905264392074,364.0954332552693,540.7051214749175,2207.0498570974914,417.31872717788207,402.99101197442536,46.122004231693886,21.907952010054597,6.918300634754083,0.5765250528961736,142.40168806535488,16.719226533989033,125.68246153136585,0.12912502941828463,122.78630460448642,0.9968920141724232,139.723414401526,42.792792792792795,94.72259810554803,127.38853503184713,157.70609318996415,163.63636363636363,182.8193832599119,88.01498127340825,95.43568464730289,179.87581650360616,332.33896305706475,22.27693750732794,128.07377049180326,188.98431430191295,698.6344871387741,104.32968179447052,0.0,95.70315878076481,27.09667748612016,13.260076216611992,0.9773413897280967,260.52735143644236,1.025652800113378,7.15307582260372,1367.117117117117,381.6595850172669,17.013940088245636,711.6895298393716,1587.0,624.5572609208973,0.8917917639487497,432.9995231282785,1439.1891891891892,1029.9105066751358,749.2085824832923,0.4171392564587272,908.0,639.0,3354.975973001724,545.8347089248376,2809.1412640768863,1464.950159409177,523.4847480297256,307.8643782465567,138.94253774797784,2378.54882433674,520.5768554344003,1352.0930913348946,1483.5268672700165,4429.977770720864,637.5702776328754,0.19028081316234383,1.5307698344167031
Modoc,132.2314049586777,0.29626472915764973,54.00575372401488,-38.00575372401488,1.179104,-2.8007960149375526,9744.661157024793,-23147.07450361614,172.41379310344828,29.41176470588235,130.95238095238096,187.5,0.0,100.0,388.8888888888889,117.6470588235294,0.0,262.59642212374854,490.99836333878886,32.91639236339697,235.04273504273502,319.1489361702127,0.0,486.61800486618006,229.77186935828,32.82455276546857,0.0,0.0,0.0,16.412276382734284,0.0,16.412276382734284,-0.49239383893021993,41.32231404958678,0.33549250476956555,57.47126436781609,0.0,47.61904761904761,0.0,0.0,50.0,111.1111111111111,58.8235294117647,0.0,82.06138191367143,163.66612111292963,0.0,85.47008547008546,0.0,0.0,243.30900243309003,0.0,65.64910553093713,16.412276382734284,0.0,0.5652173913043478,190.0826446280992,0.7483237197201837,114.94252873563218,588.2352941176471,377.48235680288855,327.33224222585926,658.3278472679394,39.0,322.31404958677683,0.46022523924009195,287.35632183908046,617.6470588235294,818.3306055646482,691.2442396313364,0.5897435897435898,25.0,21.0,2154.3985637342907,432.9918682014996,1721.406695532791,1985.8854423108485,590.8419497784344,279.00869850648286,98.47365829640572,2847.7905073649754,1119.1573403554971,1794.8717948717947,1702.1276595744682,1612.9032258064515,4866.1800486618,0.1765033407572383,1.4199329150145856
Mono,223.52941176470588,0.5008180973039975,37.93792616976252,-18.93792616976252,1.400186,-1.3956115311544792,16472.776470588233,-16418.959190052698,238.80597014925374,166.66666666666666,250.0,222.2222222222222,250.0,100.0,240.0,250.0,125.0,189.2618786731746,297.6190476190476,64.33626420759168,155.06061460389063,244.79804161566705,2941.176470588235,217.3913043478261,119.53381810937344,29.88345452734336,9.961151509114453,0.0,0.0,39.84460603645781,9.961151509114453,29.88345452734336,-0.10588235294117643,70.58823529411765,0.5731001375593049,74.62686567164178,55.55555555555555,90.9090909090909,74.07407407407408,0.0,0.0,60.0,83.33333333333333,125.0,59.76690905468672,93.00595238095238,21.44542140253056,56.385678037778405,81.59934720522236,0.0,0.0,,29.88345452734336,9.961151509114453,9.961151509114453,****,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,223.52941176470588,0.3191727978922991,238.80597014925374,166.66666666666666,297.6190476190476,64.33626420759168,0.0,16.0,3.0,1443.5981138919115,268.40768951759156,1175.19042437432,846.6978782747285,498.05757545572266,119.53381810937344,79.68921207291562,1246.279761904762,386.0175852455501,620.2424584155625,1101.591187270502,11764.70588235294,2173.913043478261,0.12119035402770652,0.9749513631183434
Monterey,549.3053202304303,1.2307196764171164,1317.1155309055198,303.8844690944802,119.457974,22.39446206544862,40480.506269061334,7588.770608420404,645.859342488556,125.9124087591241,425.56390977443607,547.2794506075013,708.171206225681,882.3529411764706,1119.8934280639432,183.1831831831832,300.72463768115944,559.8361589920877,1023.0920848797273,50.05368075907495,305.20026745465134,639.8656035180255,2029.8906981931743,462.4633883150917,435.504871368922,42.13449191673948,28.665269090896533,5.871199693316157,1.3814587513685075,154.03265077758857,15.54141095289571,138.49123982469288,0.19026071555889557,147.74652660115214,1.1995420251862554,171.03620474406992,45.62043795620438,133.8345864661654,145.80031695721078,167.31517509727627,205.88235294117646,199.82238010657193,99.0990990990991,115.94202898550725,150.57900389916733,270.93482402420614,18.135391579374982,95.98170955287621,170.4661260337597,479.5895605621236,107.90812394018806,0.0,77.70705476447854,22.794069397580376,11.05167001094806,0.63646408839779,306.67570315147407,1.2073311762845125,136.91219309196836,1441.6058394160584,312.5550424971248,216.87970098288037,573.0783739082494,2526.0,855.9810233819044,1.2222367339430975,782.7715355805244,1567.5182481751824,1239.9717858626077,623.1320546673244,0.3582739509105305,1881.0,859.0,2769.7113542750535,413.0311088139751,2356.6802454610784,1019.1711938221165,388.88063851023486,230.01288210285654,95.32065384442703,1584.0787886378766,397.52778341989955,717.1667062096931,1169.1752774706779,2866.3841177782733,524.1251734237705,0.12341853752672162,0.9928766390783916
