County,"Imprisonments per 1,000 annual adult felony arrests","County imprisonment rate as percent of state average (=100%), arrest based","County imprisonments if rate equalled state average, projected (number)",County actual imprisonments minus projected imprisonments at average state rate (number),Total imprisonment costs (millions of dollars),Costs added (saved) from excessive (lower) imprisonments (millions of dollars/year),Total imprisonment costs per adult felony arrest (actual dollars),Total imprisonment costs per adult felony arrest versus state average (actual dollars),"Men imprisoned per 1,000 male felony arrests","Women imprisoned per 1,000 female felony arrests","White, not Latino, imprisonments per 1,000 white felony arrests","Latino imprisonments per 1,000 latino felony arrests","Black imprisonments per 1,000 black felony arrests","Asian/other imprisonments per 1,000 asian/other felony arrests","Imprisonments for violent offenses per 1,000 violent felony arrests","Imprisonments for property offenses per 1,000 property felony arrests","Imprisonments for drug offenses per 1,000 drug felony arrests","Total adult imprisonments per 100,000/population age 18-69","Men imprisoned per 100,000 males","Women imprisoned per 100,000 females","White, not Latino, imprisonments per 100,000 whites","Latino imprisonments per 100,000 Latinos","Black imprisonments per 100,000 African Americans","Asian/other imprisonments per 100,000 asian/other population","Imprisonments for violent offenses per 100,000 population","Imprisonments for property offenses per 100,000 population","Imprisonments for drug offenses per 100,000 population","Imprisonments for drug possession offenses per 100,000 population","Imprisonments for marijuana offenses per 100,000 population","Imprisonments for strike offenses per 100,000 population","Imprisonments for 3rd strikes per 100,000 population","Imprisonments for 2nd strikes per 100,000 population",Change in imprisonment rates per adult felony arrest compared to 2009,"New felon and parole violator admissions per 1,000 adult felony arrests","New felon and parole violator admissions per 1,000 felonies as a percent of the state average (=100%)","Male new felon and parole violator admissions per 1,000 male felony arrests","Female new felon and parole violator admissions per 1,000 female felony arrests","White, not Latino, new felon and parole violator admissions per 1,000 white felony arrests","Latino new felon and parole violator admissions per 1,000 latino felony arrests","Black new felon and parole violator admissions per 1,000 black felony arrests","Asian/other new felon and parole violator admissions per 1,000 asian/other felony arrests","New felony and parole violator admissions for violent offenses per 1,000 violent felony arrests","New felony and parole violator admissions for propery offenses per 1,000 property felony arrests","New felony and parole violator admission for drug offenses per 1,000 drug felony arrests","New felon and parole violator admissions per 100,000 population","Male new felon and parole violator admissions per 100,000 male population","Female new felon and parole violator admissions per 100,000 female population","White, not Latino, new felon and parole violator admissions per 100,000 whites","Latino new felon and parole violator admissions per 100,000 Latinos","Black new felon and parole violator admissions per 100,000 African Americans","Asian/other new felon and parole violator admissions per 100,000 Asian/other population","New felony and parole violator admissions for violent offenses per 100,000 population","New felony and parole violator admissions for propery offenses per 100,000 population","New felony and parole violator admission for drug offenses per 100,000 population",Percent of jail population that is unsentenced,"County jail populations per 1,000 adult felony arrests","County jail incarceration rate per 1,000 felony arrests as a percent of the state average (=100%)","Men jailed per 1,000 male felony arrests","Women jailed per 1,000 female felony arrests","County jail populations per 100,000 population age 18-69","Men jailed per 100,000 males age 18-69","Women jailed per 100,000 females age 18-69",Total adult population incarcerated,"Total adult incarceration rate per 1,000 adult felony arrests",Total adult incarceration rate as a percent of the state average (=100%),"Total adult male incarceration rate per 1,000 adult male felony arrests","Total adult female incarceration rate per 1,000 adult female felony arrests","Total adult male incarceration rate per 100,000 males age 18-69","Total adult female incarceration rate per 100,000 females age 18-69",Percent of incarcerated adult population held locally,"Total incarcerated (state prison + local jails), adult males","Total incarcerated (state prison + local jails), adult females","Part I crime rate per 100,000 population (offenses reported to police)","Violent crime rate per 100,000 population","Property crime rate per 100,000 population","Adult felony arrest rate per 100,000 population age 18-69",Violent crime arrest rate,Property crime arrest rate,Drug offense arrest rate,Male felony arrest rate,Female felony arrest rate,"White, not Latino, felony arrest rate",Latino felony arrest rate,African American felony arrest rate,Asian/other felony arrest rate,"Percent of adults ages 18-64 living in households with incomes below poverty guidelines, 2010 Census",Adult poverty rate as percent of state adult poverty rate
Glenn,253.7313432835821,0.7480820260792784,136.34868429413447,-34.34868429413447,5.752596,-1.9371970968205958,14309.940298507461,-4818.898250797503,312.30283911671927,35.294117647058826,220.33898305084745,291.33858267716533,444.44444444444423,300.00000000000006,583.3333333333334,135.41666666666666,191.7808219178082,569.9597675458203,1084.5590801305812,34.215849172241704,514.4440047487138,558.8279716054976,3174.6031746031745,864.5533141210375,352.0339740724184,72.64193115780063,78.22977201609298,22.351363433169425,11.175681716584712,145.28386231560125,11.175681716584712,134.10818059901655,-0.18594527363184066,74.62686567164178,0.8640451841612985,91.4826498422713,11.76470588235294,59.32203389830509,94.48818897637794,111.11111111111106,100.00000000000001,138.88888888888889,41.666666666666664,68.4931506849315,167.6352257487707,317.69912448269554,11.405283057413902,138.50415512465375,181.24150430448574,793.6507936507936,288.1844380403458,83.81761287438535,22.351363433169425,27.939204291461778,0.7415730337078652,221.39303482587064,1.1031211751077197,242.90220820189273,141.1764705882353,497.31783638801966,843.5459512126744,136.86339668896682,191.0,475.1243781094527,0.8800673245185191,555.205047318612,176.47058823529412,1928.1050313432554,171.07924586120853,0.46596858638743455,176.0,15.0,1929.9118566960492,277.22490759169744,1652.6869491043517,2246.312025033527,603.4868126955744,536.4327223960662,407.912382655342,3472.780084862568,969.4490598801815,2334.784329244163,1918.139253889141,7142.857142857145,2881.8443804034573,0.16606674394484777,1.3359726496107034
Humboldt,169.26973406500633,0.49906189741692875,803.5075450069766,-402.50754500697656,22.615598,-22.700620523303463,9546.474461798225,-9582.36408750674,214.4063027574564,33.78378378378378,135.77023498694513,198.7951807228916,244.18604651162795,430.69306930693057,658.008658008658,93.02325581395348,42.857142857142854,417.3170985534395,775.5263788677436,42.58755394523376,343.4655675768504,368.38580040187543,1837.270341207349,845.4810495626823,316.37006972629825,41.6276407534603,37.46487667811427,12.488292226038089,4.16276407534603,50.99385992298886,6.2441461130190445,44.74971380996982,-0.4066278471350837,55.297593921485856,0.6402469042957971,66.96679797411367,20.27027027027027,42.81984334203654,42.168674698795186,93.0232558139535,168.31683168316826,164.5021645021645,53.48837209302326,16.666666666666668,136.33052346758248,242.22477450199864,25.552532367140255,108.3237559280836,78.14244250948872,699.912510936133,330.41788143828956,79.09251743157456,23.935893433239674,14.569674263711105,0.6693766937669376,155.76192486281133,0.7761051639535429,179.5160382667417,84.45945945945945,384.01498595067125,649.3252358498956,106.46888486308438,770.0,325.03165892781766,0.6020523375260783,393.9223410241981,118.24324324324324,1424.8516147176392,149.05643880831815,0.4792207792207792,700.0,70.0,2204.331422120554,288.91001455690576,1915.4214075636487,2465.397023623686,480.7992507024664,447.4971380996982,874.1804558226662,3617.0875990760637,1260.5915967789192,2529.7560073448794,1853.0922080821608,7524.059492563429,1963.0709426627798,0.19115029930431968,1.5377646708138148
Imperial,122.06216830932524,0.3598787323425579,894.7458437013104,-572.7458437013104,18.160156,-32.3017200930665,6884.062168309326,-12244.776380995638,148.53857211308096,21.77858439201452,93.06930693069307,119.28533893851818,203.9473684210526,217.94871794871798,375.67084078711986,62.4113475177305,55.30474040632055,282.0528542522533,519.8390274086664,22.00657612641183,283.576686376252,252.1465782487476,638.2540662960675,628.4658040665433,183.9475136427739,38.54138381086692,42.92108651664725,16.642870281965262,0.8759405411560662,53.432373010520045,12.263167576184928,41.16920543433512,-0.29378316906747537,39.04473085670963,0.4520679162924277,47.91566842357451,5.44464609800363,35.64356435643564,34.68208092485551,65.7894736842105,115.3846153846154,82.28980322003578,28.368794326241133,24.830699774266364,90.22187573907483,167.69000884150532,5.501644031602957,108.60383733558585,73.31133993135393,205.88840848260242,332.7171903881701,40.29326489317905,17.518810823121328,19.27069190543346,0.6512096774193549,188.02122820318422,0.9368415694008844,213.22472448490657,92.5589836660617,434.46650841340886,746.2205393446986,93.52794853725027,818.0,310.08339651250947,0.5743638460148925,361.76329659798756,114.33756805807623,1266.0595667533653,115.5345246636621,0.6063569682151589,755.0,63.0,2118.3587349329996,280.57731588516526,1837.7814190478343,2310.731147569703,489.6507625062411,617.5380815150268,776.0833194642748,3499.6904845222157,1010.4686204710764,3046.9409919150476,2113.810301354037,3129.5038089355576,2883.54898336414,0.18969598464106116,1.5260650097745978
Inyo,201.79372197309416,0.5949531281005076,75.63621044177111,-30.636210441771112,2.53791,-1.7278209964950073,11380.762331838567,-7748.076217466398,241.3793103448276,61.224489795918366,213.11475409836066,131.57894736842104,****,190.47619047619048,500.0,95.23809523809523,59.701492537313435,363.0496167809601,657.7823720340389,49.9175573137615,310.0405437634152,224.11474675033617,2352.9411764705883,708.8009450679267,290.43969342476805,32.27107704719645,32.27107704719645,0.0,0.0,40.338846308995564,8.067769261799112,32.27107704719645,-0.5730469671937692,26.90582959641256,0.31152122334784044,34.48275862068965,0.0,24.590163934426233,26.31578947368421,****,31.74603174603175,27.777777777777775,71.42857142857143,14.925373134328359,48.40661557079468,93.96891029057699,0.0,35.77390889577868,44.82294935006723,0.0,118.13349084465446,16.135538523598225,24.20330778539734,8.067769261799112,0.5068493150684932,327.3542600896861,1.6310875197617343,367.81609195402297,183.67346938775512,588.9471561113352,1002.3350430994877,149.75267194128446,118.0,529.1479820627802,0.980134613806505,609.1954022988506,244.89795918367346,1660.1174151335267,199.670229255046,0.6186440677966102,106.0,12.0,1343.630977570885,439.0605162928481,904.5704612780368,1799.112545381202,580.8793868495361,338.8463089955627,540.5405405405405,2725.0983984267323,815.3201027914378,1454.8056284283327,1703.2720753025549,0.0,3721.204961606615,0.11662870159453304,0.9382538116219774
Kern,265.15966989594546,0.781776427473423,4726.415213031751,-1031.4152130317507,208.39061,-58.16975518456467,14954.475062791533,-4174.363486513432,315.94900597307657,55.55555555555555,196.60641829583176,270.85346215781,417.71539206195575,354.43037974683534,594.2701227830833,162.32570376216785,142.74193548387095,671.4775595652387,1225.7769851830358,57.81978947164749,471.9884172448451,648.8071129626416,2824.9697207764575,242.55024255024253,395.79922184928006,112.12494025757843,96.49650450044432,48.339115248810145,2.544163960463692,251.87223208590552,73.05385086474315,178.81838122116235,-0.2820500167472495,89.77395048439182,1.0394212443609265,105.73237050904876,23.914643119941132,70.0848395426042,98.06763285024155,117.13455953533405,84.38818565400841,140.2455661664393,73.66482504604052,49.46236559139785,227.3392224671485,410.20640644104975,24.88931334872243,168.25103053756206,234.9129202106116,792.1699564633866,57.75005775005775,93.4071625484527,50.88327920927384,33.437583480379956,0.7824913227921326,186.07822030857554,0.9271602659505292,204.95676205759116,108.16777041942605,471.21551067731093,795.1640205800787,112.57627883883683,6288.0,451.23789020452097,0.8358226625496176,520.9057680306677,163.7233259749816,2020.9410057631144,170.39606831048434,0.41237277353689566,5843.0,445.0,3353.9184520987283,581.1169684753381,2772.8014836233897,2532.3517706472535,666.0257796499594,690.7405152658923,676.0207094946381,3879.667167832424,1040.756210489655,2400.6765462491094,2395.417462246138,6762.905496088248,684.3381843381846,0.17941685787263517,1.4433715583448576
Kings,543.3729634522238,1.6020391574632213,770.2683135123865,463.7316864876135,69.595132,26.153539654528426,30645.148392778516,11516.309843473551,690.364277320799,103.69068541300527,402.4725274725274,558.119658119658,877.4703557312254,550.0,1437.3831775700933,421.3333333333333,302.56410256410254,1215.5000886507357,1929.2741242711593,145.25485023733532,770.8092181416395,1366.9667155118275,2414.618229279965,1008.249312557287,757.4712870116822,155.63129173972143,174.34644707551072,78.80065404542857,2.9550245267035717,430.4485727231536,134.94612005279643,295.5024526703572,-0.5539028865981102,172.61118450022016,1.9985277601772211,213.86603995299646,49.209138840070295,127.74725274725273,189.7435897435897,221.34387351778656,175.0,377.5700934579439,154.66666666666669,105.98290598290598,386.12320482260003,597.6644946678315,68.93450519737947,244.659581184889,464.7268159933013,609.0928866652165,320.80659945004584,198.97165146470715,57.13047418293572,61.07050688520715,0.5417515274949084,216.2043152796125,1.0772676679832769,241.48061104582843,140.59753954305802,483.6390142038179,674.8354596386778,196.95572913536992,1725.0,759.5772787318363,1.4069561029861308,931.8448883666275,244.2882249560633,2604.109583909837,342.2105793727052,0.2846376811594203,1586.0,139.0,1736.3553125704962,508.89741105906376,1227.4579015114323,2236.9535667146038,526.9793739288036,369.37806583794645,576.2297827071965,2794.5740931995856,1400.8476234753184,1915.184678522572,2449.2359221268584,2751.7946486839246,1833.180568285976,0.1597964188448125,1.2855291794804242
Lake,261.28472222222223,0.7703518290410951,390.7305579772212,-89.73055797722122,16.975798,-5.060624008799323,14735.93576388889,-4392.902785416074,324.41471571906357,39.21568627450981,216.74311926605503,250.0,530.3030303030303,629.032258064516,602.4464831804281,248.48484848484847,81.21827411167511,689.8764639820312,1321.0019403447711,46.29143940167629,571.1177590426979,550.3258508327299,4358.65504358655,1378.0918727915196,451.51383190850544,93.96988379821687,73.3423483303156,25.211432238545985,2.2919483853223626,153.5605418165983,29.795329009190713,123.76521280740758,-0.4076858524267061,80.72916666666667,0.9346988789078214,99.21962095875139,15.686274509803921,64.22018348623853,85.52631578947368,136.36363636363635,241.93548387096772,159.02140672782875,66.66666666666667,35.53299492385787,213.15119983497974,404.017775569363,18.516575760670516,169.22007675339194,188.2693700217234,1120.7970112079702,530.035335689046,119.18131603676285,25.211432238545985,32.08727739451307,0.5563139931740614,254.3402777777778,1.267285334067161,284.2809364548495,149.01960784313727,671.5408768994522,1157.579019889748,175.9074697263699,594.0,515.625,0.9550861524102319,608.6956521739131,188.23529411764704,2478.580960234519,222.1989091280462,0.49326599326599324,546.0,48.0,2503.3388203869927,583.905332794981,1919.4334875920117,2640.324539891362,749.4671220004126,378.17148357818985,903.0276638170109,4071.9544346709954,1180.4317047427455,2634.998338017104,2201.3034033309195,8219.17808219178,2190.812720848057,0.19349293100351525,1.5566106589020485
Lassen,328.40236686390534,0.9682363431868419,114.64143107317774,-3.641431073177742,6.260178,-0.2053694296650783,18521.23668639053,-607.6018629144346,415.32258064516134,88.88888888888889,245.48736462093862,758.6206896551723,714.2857142857144,611.1111111111112,660.377358490566,220.77922077922076,164.17910447761193,433.17073170731703,588.2039755361114,98.5941984402681,411.12454655380895,483.5164835164835,340.02040122407345,690.0878293601004,273.17073170731703,66.34146341463415,42.926829268292686,15.609756097560975,0.0,132.6829268292683,58.536585365853654,74.14634146341464,-0.48956123702132404,76.92307692307693,0.8906311898278002,96.77419354838709,22.22222222222222,64.98194945848375,206.89655172413794,71.42857142857144,55.55555555555555,84.90566037735849,77.92207792207792,89.55223880597015,101.46341463414635,137.05723701812306,24.648549610067025,108.82708585247885,131.86813186813185,34.002040122407344,62.73525721455457,35.12195121951219,23.414634146341463,23.414634146341463,0.4344262295081967,360.94674556213016,1.798466688118576,403.22580645161287,244.44444444444443,476.0975609756098,571.071820908846,271.1340457107373,233.0,689.3491124260355,1.276873292517606,818.5483870967743,333.3333333333333,1159.2757964449575,369.7282441510054,0.5236051502145923,203.0,30.0,1294.265683983461,395.4700701060581,898.7956138774028,1319.0243902439024,413.6585365853659,300.4878048780488,261.4634146341464,1416.258115853938,1109.1847324530163,1674.7279322853688,637.3626373626374,476.02856171370274,1129.2346298619825,0.13978779840848807,1.124563961373608
Los Angeles,444.41138930740885,1.3102684446604798,35343.13917786497,10965.86082213503,2611.734982,618.4526186467714,25063.913534159245,5935.07498485428,532.489126112991,99.68876733000094,243.0391694195372,414.81364870715095,648.6387184480283,487.14343109682613,1218.1514476614698,236.19679812573213,133.36992316136116,681.0017868778666,1308.8959618257904,61.747520870657546,263.49854436241026,667.6819148154436,3139.0971761639144,215.34958564075603,482.59378608846976,88.95419483953907,64.32230917972292,25.9112731537887,2.9117094690409546,226.12806315880184,47.660860551321896,178.46720260747995,-0.11270941436862825,101.82048501482667,1.178898496328784,118.61874525585239,36.07469584079978,67.43747050495507,100.24007241528591,134.91567770143646,83.3668139815187,172.75426874536006,99.33619679812574,53.32967435053055,156.026451851134,291.5732717315286,22.344774581860467,73.1144504648319,161.34590484202417,652.9265226506114,36.85364042924279,68.43987812584143,37.41105499616258,25.72010030986177,0.5425250633469207,174.2176328896478,0.8680632616507963,189.44058218971733,114.63736678298595,266.9655237422702,465.6583597191289,71.00672811568992,64463.0,618.6290221970568,1.1458792971238612,721.9297083027083,214.3261341129869,1774.5543215449193,132.75424898634748,0.2816189131749996,59918.0,4545.0,1962.1054977103668,448.022736178499,1514.0827615318676,1532.3679889013893,396.1689550301178,376.6105025360548,482.28496841751087,2458.0707804877325,619.4029931803046,1084.1813893280546,1609.5948551751053,4839.515568350138,442.06607724523025,0.1378067676483005,1.1086269781415705
Madera,306.92488262910797,0.9049137764375861,577.955617007973,-54.955617007973046,29.496154,-3.0993868880156636,17309.94953051643,-1818.8890187885336,334.7670250896057,181.22977346278319,273.9463601532567,275.2752752752752,599.9999999999999,509.43396226415103,882.793017456359,170.2127659574468,159.45330296127563,535.3505368859591,1004.1195880109807,109.40791753935996,376.2563805714887,536.8262830148165,1898.73417721519,620.4044117647059,362.3596368214713,65.51134676998352,71.65303552966948,34.80290297155375,1.0236147932809925,192.4395811368266,45.03905090436367,147.4005302324629,-0.4674023522578771,107.98122065727699,1.2502287594296349,120.43010752688173,51.77993527508091,105.3639846743295,109.10910910910908,84.6153846153846,169.811320754717,239.4014962593516,103.72340425531915,43.28018223234624,188.3451219637026,361.22503380266545,31.2594050112457,144.71399252749566,212.77841763132724,267.7702044790652,206.8014705882353,98.26702015497527,39.920976937958706,19.448681072338857,0.767337807606264,262.32394366197184,1.3070650448370429,279.5698924731183,184.46601941747574,457.5558125966037,838.558114184759,111.3616303525628,970.0,569.2488262910798,1.0544129382136007,614.336917562724,365.69579288025886,1842.67770219574,220.76954789192277,0.4608247422680412,857.0,113.0,2534.2135347487924,617.1982898188716,1917.0152449299208,1744.2396077508113,410.469532105678,384.8791622736532,449.3668942503557,2999.457869968561,603.6972592796825,1373.4673472609588,1950.1434790247338,3164.5569620253173,1217.830882352941,0.16214105043892277,1.304391256310116
Marin,202.8898254063817,0.598184795369339,563.3710562501427,-226.37105625014271,19.006126,-12.76687483039555,11442.580373269115,-7686.25817603585,254.871395167576,26.455026455026452,166.84723726977245,199.43019943019942,291.1392405063289,295.7746478873239,487.9120879120879,142.85714285714286,44.35483870967742,193.7984496124031,379.33216076567004,11.404086255889412,123.1497549000008,248.6501847115658,1601.950200243775,140.5058209554396,127.66544751914982,35.079244588595216,12.651530835231062,6.325765417615531,0.0,68.43328042693166,27.028270420720908,41.40501000621075,-0.32630277755899995,49.367850692354004,0.5715911188178416,58.456742010911924,18.51851851851852,39.003250270855894,59.82905982905983,66.45569620253161,56.33802816901407,94.5054945054945,37.47072599531616,6.048387096774193,47.15570584040669,87.00278916643809,7.982860379122589,28.78825439220798,74.59505541346974,365.66254570781825,26.763013515321823,24.72799208704253,9.2011133347135,1.7252087502587814,0.7430830039525692,152.31788079470198,0.7589447417996856,169.91426344505066,92.59259259259258,145.49260460515723,252.8881071771134,39.914301895612944,590.0,355.2077062010837,0.6579470766973228,424.78565861262666,119.04761904761904,632.2202679427835,51.31838815150236,0.4288135593220339,545.0,45.0,1451.2325239870709,192.92022158265442,1258.3123024044162,955.1905780599452,261.6566604559152,245.55471212016653,285.2345133761185,1488.3277133405343,431.0744604726198,738.098855666888,1246.8030690537084,5502.350687793839,475.0434898969625,0.07147050093988062,0.5749654159617124
Mariposa,265.9574468085106,0.78412853171639,63.765056336560406,-13.765056336560406,2.8199,-0.7763216472693337,14999.468085106384,-4129.3704641985805,374.0458015267176,17.543859649122805,275.8620689655172,120.0,333.3333333333333,400.0,564.5161290322582,291.6666666666667,19.607843137254903,412.26912928759896,792.6265542193943,16.817966985146086,394.47731755424064,281.9548872180451,1000.0,728.1553398058253,288.5883905013193,57.71767810026385,8.245382585751978,8.245382585751978,0.0,140.17150395778364,49.47229551451188,90.69920844327177,-0.3726132024004365,58.51063829787234,0.6774481922626352,83.96946564885496,0.0,48.275862068965516,80.0,0.0,133.33333333333337,64.51612903225806,125.0,19.607843137254903,90.69920844327177,177.93657339619057,0.0,69.03353057199212,187.96992481203006,0.0,242.71844660194174,32.98153034300791,24.73614775725594,8.245382585751978,0.4358974358974359,207.4468085106383,1.0336321888201547,259.5419847328244,87.71929824561403,321.56992084432716,549.985772315498,84.08983492573043,89.0,473.40425531914894,0.8768811612070729,633.587786259542,105.26315789473684,1342.6123265348924,100.90780191087651,0.43820224719101125,83.0,6.0,1383.3669190131259,386.6891781493383,996.6777408637877,1550.131926121372,511.2137203166227,197.8891820580475,420.51451187335095,2119.06282862736,958.624118153327,1429.9802761341223,2349.624060150376,3000.0,1820.388349514563,0.1256362175194214,1.0107174164999067
Mendocino,217.42112482853224,0.6410277637334703,494.51836243992057,-177.51836243992057,17.878166,-10.01168060488664,12262.116598079561,-6866.721951225403,267.79359430604984,47.90419161676647,179.38931297709928,282.05128205128216,367.3469387755103,337.3493975903615,612.9032258064516,72.20216606498195,58.36575875486381,526.4381559718347,984.3816394624727,53.983968886101565,440.4151146719141,445.01982361032447,4118.993135011441,1183.1819142193112,378.63690713431646,33.21376378371197,49.82064567556796,6.642752756742395,1.6606881891855987,71.40959213498073,6.642752756742395,64.76683937823834,-0.18550701698849847,72.0164609053498,0.8338213814231462,85.40925266903915,26.94610778443114,64.88549618320612,76.92307692307695,61.22448979591837,114.45783132530123,155.91397849462365,50.54151624548736,19.45525291828794,174.37225986448786,313.95560594151954,30.365982498432132,159.2990840302668,121.36904280281576,686.4988558352402,401.4367208958377,96.31991497276472,23.24963464859838,16.606881891855984,0.615686274509804,174.8971193415638,0.8714488961351733,197.50889679715303,98.80239520958084,423.47548824232763,726.0223387397639,111.34193582758448,572.0,392.318244170096,0.7266864918201307,465.30249110320284,146.7065868263473,1710.4039782022364,165.32590471368604,0.4458041958041958,523.0,49.0,1586.3517297443775,404.2091951946525,1182.142534549725,2421.283379832603,617.7760063770427,460.0106284044108,853.5937292413977,3675.896886231958,1126.9153504973701,2455.080000937053,1577.7975564366043,11212.814645308923,3507.289245721529,0.16358625757854126,1.316017649203046
Merced,247.56277695716398,0.7298950983794799,1148.1101898896648,-310.11018988966475,47.261524,-17.489594489397312,13962.045494830132,-5166.793054474832,299.9260355029586,39.647577092511014,185.43046357615896,253.82436260623226,318.7660668380463,402.2988505747127,713.064713064713,141.07365792759052,60.22845275181724,508.8965810408696,970.8212100700558,33.27890542056453,335.91554123534655,520.8514991919826,2107.051826677995,485.3022739877981,354.648691322038,68.62209267018886,35.22195906965446,12.752778283840406,0.6072751563733527,146.96058784235137,24.89828141130746,122.06230643104391,-0.22652212958282814,83.60413589364845,0.9679858633313076,99.11242603550296,22.026431718061676,64.33301797540209,86.685552407932,95.11568123393317,143.67816091954023,168.4981684981685,72.40948813982521,31.152647975077883,171.85886925365884,320.8139140552096,18.488280789202513,116.5421265510386,177.8800878936905,628.7170773152081,173.32224070992788,83.80397157952268,35.22195906965446,18.218254691200585,0.7344139650872819,236.92762186115215,1.1805243866344557,274.4082840236686,88.1057268722467,487.03467541142896,888.2235978692742,73.95312315681005,1640.0,484.4903988183161,0.8974158950537392,574.3343195266272,127.7533039647577,1859.04480793933,107.23202857737456,0.48902439024390243,1553.0,87.0,2883.606193164842,702.1320605833093,2181.474132581533,2055.626404323799,497.35835306977594,486.42740025505555,584.8059755875388,3236.8687447958455,839.367947829794,1811.5445259477617,2052.0153930219853,6610.025488530161,1206.322795341098,0.19028081316234383,1.5307698344167031
Modoc,74.8898678414097,0.22079954073705574,76.99291376808091,-59.99291376808091,0.958766,-3.383480350692227,4223.6387665198245,-14905.199782785141,107.38255033557047,12.82051282051282,49.180327868852466,136.36363636363635,999.9999999999998,190.47619047619045,183.09859154929578,32.25806451612903,47.61904761904761,274.0167633784655,514.1224246255164,32.342564437017415,180.25235329461245,372.20843672456573,1785.7142857142856,1146.1318051575931,209.54223081882657,16.118633139909736,32.23726627981947,16.118633139909736,0.0,64.47453255963894,0.0,64.47453255963894,-0.7463407702145801,13.215859030837004,0.1530159312920009,13.422818791946309,12.82051282051282,10.928961748633881,0.0,0.0,47.61904761904761,28.169014084507044,0.0,23.809523809523807,48.355899419729205,64.26530307818955,32.342564437017415,40.05607850991388,0.0,0.0,286.5329512893983,32.23726627981947,0.0,16.118633139909736,0.6206896551724138,127.7533039647577,0.6365483670447852,167.78523489932886,51.28205128205128,467.4403610573823,803.3162884773693,129.37025774806966,46.0,202.6431718061674,0.3753535753164761,275.1677852348993,64.1025641025641,1317.4387131028857,161.71282218508708,0.6304347826086957,41.0,5.0,1760.1526879440146,731.6297317357652,1028.5229562082493,3658.9297227595102,1144.4229529335912,499.67762733720184,676.9825918762089,4787.765079325121,2522.7200260873583,3665.1311836571194,2729.528535980149,1785.714285714286,6017.191977077364,0.1765033407572383,1.4199329150145856
Mono,204.30107526881721,0.6023456161916011,31.543352336702753,-12.543352336702753,1.071562,-0.7074199850853619,11522.172043010753,-7606.666506294212,240.0,55.55555555555555,99.99999999999997,692.3076923076923,0.0,428.5714285714286,375.0,200.0,0.0,182.30665899059682,321.17036664657104,20.757663509631833,92.7643784786642,368.2487725040917,0.0,744.4168734491315,115.14104778353484,38.380349261178274,0.0,0.0,0.0,67.16561120706199,19.190174630589137,47.975436576472845,-0.22580645161290325,32.25806451612903,0.3734904989600452,40.0,0.0,28.571428571428566,76.92307692307693,0.0,0.0,62.5,0.0,0.0,28.78526194588371,53.52839444109518,0.0,26.504108136761197,40.91653027823241,0.0,0.0,19.190174630589137,0.0,0.0,0.46153846153846156,279.5698924731183,1.3929953512414988,333.3333333333333,55.55555555555555,249.4722701976588,446.0699536757931,20.757663509631833,45.0,483.8709677419355,0.8962685301210387,573.3333333333334,111.1111111111111,767.2403203223641,41.515327019263665,0.5777777777777777,43.0,2.0,1418.9330180148845,306.04437643458294,1112.8886415803015,892.3431203223948,307.0427940894262,191.90174630589138,230.2820955670697,1338.2098610273792,373.63794317337295,927.6437847866422,531.9148936170212,10344.827586206897,1736.97270471464,0.12119035402770652,0.9749513631183434
Monterey,399.54337899543384,1.177983045363892,1337.0311280783035,237.96887192169652,88.82685,13.42096843863984,22533.447488584476,3404.608939279511,494.6166394779772,67.2748004561004,271.29629629629625,413.79310344827604,744.1077441077439,411.39240506329094,967.4008810572687,183.585313174946,154.13184772516252,563.6655798955697,1037.5728846464096,44.2574853725168,315.11136444296267,653.3289603148573,2562.31884057971,256.2788313685289,392.95543284148295,60.84009433793452,59.40856270645371,17.89414539351015,1.789414539351015,164.2682547124232,15.38896503841873,148.87928967400447,-0.13197594307244154,115.93099949264334,1.3422729322087672,140.6199021207178,29.646522234891695,78.7037037037037,117.1582883257167,212.12121212121207,170.886075949367,177.97356828193833,97.19222462203024,70.56638811513463,163.55248889668277,294.9827924027722,19.503298638736215,91.41455965068884,184.97868153492948,730.4347826086956,106.4542837992351,72.29234738978101,32.20946170831827,27.19910099813543,0.715622076707203,271.18214104515476,1.351202228802015,296.24796084828716,183.5803876852909,382.57682851324705,621.4486670573484,120.7704261860204,2644.0,670.7255200405887,1.2423770303203252,790.8646003262643,250.8551881413913,1659.0215517037582,165.02791155853723,0.40431164901664146,2424.0,220.0,2000.3036874297134,442.7193311284361,1557.5843563012775,1410.7744228243403,406.1971004326805,331.399572687808,385.43989177620864,2097.731458734331,657.8612656219865,1161.502640267576,1578.8783207609044,3443.478260869566,622.954697788117,0.12341853752672162,0.9928766390783916
