County,"Imprisonments per 1,000 annual adult felony arrests","County imprisonment rate as percent of state average (=100%), arrest based","County imprisonments if rate equalled state average, projected (number)",County actual imprisonments minus projected imprisonments at average state rate (number),Total imprisonment costs (millions of dollars),Costs added (saved) from excessive (lower) imprisonments (millions of dollars/year),Total imprisonment costs per adult felony arrest (actual dollars),Total imprisonment costs per adult felony arrest versus state average (actual dollars),"Men imprisoned per 1,000 male felony arrests","Women imprisoned per 1,000 female felony arrests","White, not Latino, imprisonments per 1,000 white felony arrests","Latino imprisonments per 1,000 latino felony arrests","Black imprisonments per 1,000 black felony arrests","Asian/other imprisonments per 1,000 asian/other felony arrests","Imprisonments for violent offenses per 1,000 violent felony arrests","Imprisonments for property offenses per 1,000 property felony arrests","Imprisonments for drug offenses per 1,000 drug felony arrests","Total adult imprisonments per 100,000/population age 18-69","Men imprisoned per 100,000 males","Women imprisoned per 100,000 females","White, not Latino, imprisonments per 100,000 whites","Latino imprisonments per 100,000 Latinos","Black imprisonments per 100,000 African Americans","Asian/other imprisonments per 100,000 asian/other population","Imprisonments for violent offenses per 100,000 population","Imprisonments for property offenses per 100,000 population","Imprisonments for drug offenses per 100,000 population","Imprisonments for drug possession offenses per 100,000 population","Imprisonments for marijuana offenses per 100,000 population","Imprisonments for strike offenses per 100,000 population","Imprisonments for 3rd strikes per 100,000 population","Imprisonments for 2nd strikes per 100,000 population",Change in imprisonment rates per adult felony arrest compared to 2009,"New felon and parole violator admissions per 1,000 adult felony arrests","New felon and parole violator admissions per 1,000 felonies as a percent of the state average (=100%)","Male new felon and parole violator admissions per 1,000 male felony arrests","Female new felon and parole violator admissions per 1,000 female felony arrests","White, not Latino, new felon and parole violator admissions per 1,000 white felony arrests","Latino new felon and parole violator admissions per 1,000 latino felony arrests","Black new felon and parole violator admissions per 1,000 black felony arrests","Asian/other new felon and parole violator admissions per 1,000 asian/other felony arrests","New felony and parole violator admissions for violent offenses per 1,000 violent felony arrests","New felony and parole violator admissions for propery offenses per 1,000 property felony arrests","New felony and parole violator admission for drug offenses per 1,000 drug felony arrests","New felon and parole violator admissions per 100,000 population","Male new felon and parole violator admissions per 100,000 male population","Female new felon and parole violator admissions per 100,000 female population","White, not Latino, new felon and parole violator admissions per 100,000 whites","Latino new felon and parole violator admissions per 100,000 Latinos","Black new felon and parole violator admissions per 100,000 African Americans","Asian/other new felon and parole violator admissions per 100,000 Asian/other population",Percent of new felon and parole violator admissions who are age 35 or older (2014),"New felony and parole violator admissions for violent offenses per 100,000 population","New felony and parole violator admissions for propery offenses per 100,000 population","New felony and parole violator admission for drug offenses per 100,000 population",Percent of jail population that is unsentenced,"County jail populations per 1,000 adult felony arrests","County jail incarceration rate per 1,000 felony arrests as a percent of the state average (=100%)","Men jailed per 1,000 male felony arrests","Women jailed per 1,000 female felony arrests","County jail populations per 100,000 population age 18-69","Men jailed per 100,000 males age 18-69","Women jailed per 100,000 females age 18-69",Total adult population incarcerated,"Total adult incarceration rate per 1,000 adult felony arrests",Total adult incarceration rate as a percent of the state average (=100%),"Total adult male incarceration rate per 1,000 adult male felony arrests","Total adult female incarceration rate per 1,000 adult female felony arrests","Total adult male incarceration rate per 100,000 males age 18-69","Total adult female incarceration rate per 100,000 females age 18-69",Percent of incarcerated adult population held locally,"Total incarcerated (state prison + local jails), adult males","Total incarcerated (state prison + local jails), adult females","Part I crime rate per 100,000 population (offenses reported to police)","Violent crime rate per 100,000 population","Property crime rate per 100,000 population","Adult felony arrest rate per 100,000 population age 18-69",Violent crime arrest rate,Property crime arrest rate,Drug offense arrest rate,Male felony arrest rate,Female felony arrest rate,"White, not Latino, felony arrest rate",Latino felony arrest rate,African American felony arrest rate,Asian/other felony arrest rate,"Percent of adults ages 18-64 living in households with incomes below poverty guidelines, 2011-2015 average",Adult poverty rate as percent of state adult poverty rate
Glenn,390.5109489051095,0.8989283571407461,119.03062034925537,-12.030620349255372,7.5455972000000004,-0.8483945347813492,27538.675912408762,-3096.3304189100345,509.5238095238095,0.0,358.49056603773585,465.9090909090909,333.3333333333333,333.3333333333333,616.822429906542,388.8888888888889,357.14285714285717,577.5666630681205,1130.1225179552175,0.0,563.6867088607595,573.9885202295955,1986.7549668874174,535.7142857142857,356.25607254669114,113.3542049012199,53.97819281010472,10.795638562020944,0.0,188.9236748353665,5.397819281010472,183.52585555435604,0.2528423128171624,124.08759124087591,1.0599890626783346,157.14285714285714,15.625,81.76100628930817,193.1818181818182,333.3333333333333,55.55555555555555,168.22429906542055,129.62962962962962,35.714285714285715,183.52585555435604,348.5424588086185,11.039964672113049,128.56012658227849,237.9952400951981,1986.7549668874174,89.28571428571428,0.6842105263157895,97.16074705818849,37.784734967073305,5.397819281010472,0.5252525252525253,361.3138686131387,1.4620093751908505,371.42857142857144,328.125,534.3841088200368,823.8276299112802,231.83925811437402,206.0,751.8248175182481,1.1031047104979361,880.952380952381,328.125,1953.9501478664977,231.83925811437402,0.48058252427184467,185.0,21.0,2140.8839779005525,366.0220994475138,1774.8618784530386,1479.0024829968693,577.5666630681205,291.48224117456544,151.13893986829322,2217.997465145754,706.5577390152351,1572.389240506329,1231.9753604927903,5960.264900662251,1607.1428571428569,0.16606674394484777,1.3359726496107034
Humboldt,241.33504492939667,0.5555360638853324,676.8237463654741,-300.8237463654741,26.515369600000003,-21.21397026419469,17018.850834403085,-13616.155496915711,288.7266828872668,61.53846153846154,206.20284995808885,356.16438356164383,197.53086419753086,417.06161137440756,639.5348837209302,188.46153846153845,68.9655172413793,389.87971795935294,722.3586226487835,42.41151896855186,327.9606447226333,275.24878255346175,1437.5561545372866,809.4186902133923,285.1513894649523,50.80879303193696,20.73828287017835,6.221484861053504,1.0369141435089173,42.513479883865614,3.110742430526752,39.402737453338865,-0.16028168083021332,86.00770218228499,0.7347005668145008,103.00081103000811,21.538461538461537,76.27829002514669,109.58904109589041,61.72839506172839,142.18009478672985,155.8139534883721,100.0,41.37931034482759,138.94649523019493,257.69535133818965,14.844031638993151,121.3187750803237,84.69193309337285,449.23629829290206,275.93818984547465,0.5833333333333334,69.47324761509746,26.959767731231853,12.442969722107009,0.7125382262996942,209.8844672657253,0.8492700820681126,232.76561232765613,123.07692307692308,339.070924927416,582.350912079216,84.82303793710372,703.0,451.219512195122,0.6620456757653373,521.4922952149229,184.6153846153846,1304.7095347279994,127.23455690565558,0.465149359886202,643.0,60.0,3656.0811310977865,398.9932637500925,3257.0878673476936,1615.5122355868932,445.8730817088345,269.5976773123185,300.7051016175861,2501.876914960534,689.1871832389677,1590.4758095695183,772.8138894770274,7277.628032345014,1940.765268579838,0.19115029930431968,1.5377646708138148
Imperial,154.2904290429043,0.35516556524457565,1053.030013600712,-679.030013600712,26.3743304,-47.88492494711677,10880.499339933995,-19754.506991384802,181.86397984886648,29.612756264236904,135.0,147.05882352941177,330.50847457627117,157.14285714285714,405.0,150.89514066496162,43.37899543378995,309.88482890048886,572.525137184001,22.555347352349226,328.74710824302934,280.758672323434,861.6880247459125,308.1232492997199,201.34228187919464,48.885574612643964,31.485624326787637,1.6571381224625075,0.0,80.3711989394316,9.942828734775043,70.42837020465656,-0.10711557266837801,57.755775577557756,0.49336512866847354,67.00251889168766,15.945330296127564,57.5,57.18954248366013,93.22033898305085,14.285714285714285,145.0,51.15089514066496,13.698630136986301,115.99966857237551,210.9303136993688,12.145187035880353,140.02191647388287,109.18392812577987,243.04021210782147,28.011204481792713,0.5179856115107914,72.08550832711907,16.571381224625075,9.942828734775043,0.6042884990253411,211.63366336633663,0.8563479756124626,225.69269521410578,148.0637813211845,425.05592841163315,710.502109303137,112.77673676174612,887.0,365.92409240924087,0.5368971343001967,407.55667506297226,177.6765375854214,1283.027246487138,135.33208411409535,0.5783540022547914,809.0,78.0,3648.6661486661487,390.1191401191401,3258.5470085470088,2008.4514044245589,497.1414367387522,323.9705029414202,725.8264976385782,3148.095283407873,761.6767298216392,2435.1637647631806,1909.158971799351,2607.158638974812,1960.7843137254902,0.18969598464106116,1.5260650097745978
Inyo,265.8959537572254,0.6120735245746833,75.15436978255904,-29.154369782559044,3.2439016,-2.0559544953181508,18750.876300578035,-11884.130030740762,320.8955223880597,76.92307692307693,204.54545454545456,133.33333333333334,333.3333333333333,442.30769230769226,443.0379746835443,294.11764705882354,142.85714285714286,362.4901497241923,657.4923547400612,48.78048780487805,216.60649819494586,160.70711128967457,1075.268817204301,1279.1991101223582,275.80772261623326,39.40110323089047,23.64066193853428,0.0,0.0,86.68242710795901,0.0,86.68242710795901,-0.4373763145213174,80.92485549132948,0.6912815444464623,104.4776119402985,0.0,22.727272727272727,66.66666666666667,333.3333333333333,173.07692307692307,126.58227848101266,58.8235294117647,47.61904761904761,110.32308904649331,214.06727828746176,0.0,24.067388688327316,80.35355564483729,1075.268817204301,500.5561735261402,0.4117647058823529,78.80220646178094,7.880220646178094,7.880220646178094,0.4153846153846154,375.7225433526011,1.520312195489522,388.05970149253733,333.3333333333333,512.214342001576,795.1070336391437,211.3821138211382,111.0,641.6184971098265,0.9414059898166067,708.955223880597,410.2564102564102,1452.5993883792048,260.1626016260163,0.5855855855855856,95.0,16.0,1807.9399141630902,520.3862660944205,1287.5536480686694,1363.2781717888101,622.5374310480694,133.9637509850276,165.48463356973994,2048.9296636085624,634.1463414634147,1058.965102286402,1205.3033346725592,3225.806451612903,2892.1023359288097,0.11662870159453304,0.9382538116219774
Kern,377.7034792602654,0.8694464753157957,4157.81776409753,-542.81776409753,254.92835400000004,-38.27929159705218,26635.498276042214,-3999.508055276583,453.47467608951706,77.720207253886,278.93090702303095,413.32712022367195,514.9700598802394,332.04633204633205,580.093741384064,293.37948939852873,440.84934277047523,623.1394160244223,1128.4733530476922,54.929964295523206,442.3801041690154,620.1496189610571,2319.9352576207175,220.80156101568718,362.67920644962226,116.87096101370906,75.1559572300548,20.857501891827134,0.8618802434639312,255.80605626009475,43.26638822188934,212.53966803820543,0.020820214216933586,147.8424407063003,1.2629092770778674,173.66836801465777,45.59585492227979,114.58629513790163,174.97670083876983,161.01131071190952,73.35907335907336,176.73007995588642,141.49718736477715,132.45702730030334,243.9121089002925,432.17435483240627,32.225579053373615,181.7320917228473,262.53233587359296,725.3544345532475,48.78174022439601,0.4170182841068917,110.493047212076,56.3669679225411,22.581262378754996,0.6214811606756172,241.24960819141157,0.9761850279669483,266.7190158356236,140.41450777202073,398.01629643164335,663.7312246785561,99.24013549391194,5924.0,618.953087451677,0.9081504765950532,720.1936919251407,218.13471502590673,1792.2045777262485,154.17009978943514,0.3897704253882512,5503.0,421.0,3990.5946495465437,555.6266252475018,3434.968024299042,1649.8111620386571,625.2079286087356,398.361048529029,170.4799121571656,2488.503575941534,706.7655406023986,1585.9845324795383,1500.3845347129973,4504.990558403021,664.9721430588718,0.17941685787263517,1.4433715583448576
Kings,602.3688663282571,1.3866101755133375,770.2236856906196,297.7763143093804,75.31493280000001,20.99906657457178,42478.81150592217,11843.80517460337,755.5886736214605,125.29002320185614,522.3214285714286,575.6385068762279,918.2692307692307,575.7575757575758,1309.9099099099099,296.63608562691127,690.0584795321637,1012.8695124379996,1610.239471511148,127.14558169103624,618.8675253233187,1108.9453664629184,2280.597014925373,888.6810102899906,689.4720370247433,91.9928302495187,111.90880380869284,31.296529878702238,3.7935187731760287,430.56438075547925,91.04445055622469,339.5199301992546,-0.5114211482453913,196.84151156232375,1.681472315246316,239.19523099850971,64.96519721577727,162.94642857142858,209.23379174852653,197.1153846153846,222.2222222222222,372.97297297297297,116.20795107033639,122.80701754385964,330.98451295960854,509.75036524169474,65.92733865461139,193.0655100367618,403.0808243286717,489.5522388059702,342.99968818210164,0.33867276887871856,196.31459651185946,36.03842834517228,19.91597355917415,0.9534368070953437,254.37112239142695,1.029279521269287,287.63040238450077,150.81206496519724,427.71924167559723,612.9708441847171,153.04560759106215,1519.0,856.7399887196841,1.2570400646633266,1043.2190760059611,276.10208816705335,2223.2103156958647,280.1911892820984,0.2969058591178407,1400.0,119.0,3069.4312701233116,463.5876608194947,2605.8436093038167,1681.4771962102748,526.350729778174,310.1201597071404,162.17292755327523,2131.1058883313217,1014.8101057191966,1184.8403903625929,1926.461404537971,2483.582089552239,1543.4985968194576,0.1597964188448125,1.2855291794804242
Lake,343.7826541274817,0.7913631547457465,415.73833457750874,-86.73833457750874,23.2009484,-6.116752659072085,24243.41525600836,-6391.591075310436,416.7758846657929,56.70103092783505,327.81954887218046,214.28571428571428,684.2105263157895,537.3134328358209,654.485049833887,418.60465116279073,179.03930131004367,747.031175495561,1427.8017241379312,50.53057099545225,669.2865037455483,470.95761381475666,4924.242424242424,1186.9436201780416,447.3104607070684,122.6130196862015,93.09507050248632,11.35305737835199,0.0,154.40158034558706,18.164891805363183,136.23668854022387,-0.22326558037170885,129.57157784743993,1.1068347284270421,152.03145478374836,41.23711340206186,135.33834586466165,89.28571428571429,228.07017543859646,89.55223880597015,192.69102990033224,217.05426356589146,34.93449781659388,281.55582298312936,520.8333333333333,36.74950617851073,276.31094191329976,196.23233908948194,1641.4141414141416,197.82393669634024,0.6371681415929203,131.69546558888308,63.57712131877114,18.164891805363183,0.5437262357414449,274.81713688610245,1.1120116483012261,293.57798165137615,201.03092783505156,597.1708181013147,1005.7471264367816,179.1538426202398,592.0,618.5997910135841,0.9076321072143391,710.3538663171691,257.73195876288656,2433.5488505747126,229.68441361569205,0.44425675675675674,542.0,50.0,3425.897514575023,530.8376802700215,2895.0598343050015,2172.975182216571,683.4540541767898,292.90888036148135,519.9700279285211,3425.8261494252874,891.1755248288852,2041.6308485816037,2197.802197802198,7196.969696969698,2209.0339597757998,0.19349293100351525,1.5566106589020485
Lassen,381.53846153846155,0.8782743310485691,141.1859547938248,-17.185954793824806,8.7444304,-1.2119466576786078,26905.939692307693,-3729.0666390111037,497.95918367346934,25.0,246.15384615384616,937.5,1583.3333333333333,523.8095238095239,572.5190839694656,215.68627450980392,320.75471698113205,461.6702036561302,669.2999780557384,23.172285946008575,379.7318144060757,557.6208178438661,662.7136379490757,625.7110352673493,279.2360102758852,40.95461484046316,63.29349566253397,3.7231468036784694,3.7231468036784694,201.04992739863732,48.4009084478201,152.64901895081724,-0.3905136397149177,129.23076923076923,1.1039234509775813,163.26530612244898,25.0,100.0,281.25,250.0,190.47619047619045,175.57251908396944,137.25490196078434,94.33962264150944,156.3721657544957,219.44261575597983,23.172285946008575,154.26604960246826,167.28624535315987,104.63899546564353,227.53128555176335,0.4523809523809524,85.63237648460479,26.062027625749284,18.615734018392345,0.44670542635658916,317.53846153846155,1.2848779083262358,334.2857142857143,266.25,384.228750139618,449.3087557603687,246.78484532499132,227.2,699.0769230769231,1.0257110817279451,832.2448979591836,291.25,1118.6087338161071,269.9571312709999,0.4542253521126761,203.9,23.3,2618.7477800381025,710.3878071620007,1908.359972876102,1210.0227111955026,487.7322312818794,189.8804869876019,197.32678059495888,1344.0860215053763,926.891437840343,1542.6604960246827,594.7955390334572,418.55598186257413,1194.5392491467578,0.13978779840848807,1.124563961373608
Los Angeles,607.7568402911307,1.3990129073607869,30500.07600036814,12169.923999631861,3009.0713320000004,858.218172484439,42858.76927459443,12223.762943275633,720.0084557657754,133.74990701480326,338.95377529198885,560.9192200557103,858.9195911966691,691.0880262438492,1190.2297975954955,331.8142486299394,285.53286062017145,612.4107397353387,1179.8476751758571,51.32201280481365,215.7956554956676,604.8371352039422,2721.121066246381,220.82209059470847,448.99595926600267,82.55417330578084,38.7223851841093,10.333623918665195,2.167190571831173,195.53512814985365,38.191351732733445,157.34377641712018,0.21284542065681644,139.44081243145465,1.191140343609427,159.90205404643626,53.03875623000818,96.9731863793387,141.28133704735376,168.49618774671498,115.6369600874795,197.30634606604778,114.39284684164984,84.0300560905916,140.50858078296145,262.0247931975743,20.351832663977827,61.73818923304831,152.34314693124074,533.8084388330221,36.94926594998485,0.45600288210393586,74.43079672527458,28.460522542657053,11.395690821416894,0.5994401244167963,228.95925023857342,0.9264536998547138,247.04929006799844,152.57011083835454,230.71250623964306,404.82931583152816,58.5436308468703,58745.0,836.7160905297042,1.2276602731198505,967.0577458337737,286.3200178531578,1584.6769910073854,109.86564365168395,0.27364030981360116,54896.0,3849.0,2852.254389014487,495.46968151841935,2356.7847074960678,1007.6575023688398,377.23468205304994,248.79634809730715,135.61446167703807,1638.6580820374024,383.7162503532313,636.6521668324015,1078.2963278453358,3168.0742809175476,319.52816748237484,0.1378067676483005,1.1086269781415705
Madera,499.54995499549955,1.1499283736163703,482.6387562336596,72.36124376634041,39.138378,5.10288596590482,35228.06300630063,4593.056674981835,550.3875968992248,278.84615384615387,369.9731903485255,512.2349102773246,704.0816326530612,1259.2592592592594,987.0466321243523,344.82758620689657,300.97087378640776,546.5987768005751,1033.5433693097925,108.51262862488306,365.33065071213,573.8618710821135,1630.0496102055279,706.4201121961355,375.2326738036381,59.09175965411623,61.0614849759201,11.818351930823248,0.9848626609019373,214.70006007662232,31.515605148861994,183.18445492776033,-0.13482861968219684,192.61926192619262,1.645404740806026,210.40974529346624,115.38461538461539,136.72922252010724,215.33442088091354,173.46938775510205,518.5185185185185,339.3782383419689,149.42528735632186,106.79611650485437,210.7606094330146,395.11718343835133,44.901777362020574,135.01350135013502,241.241296123691,401.6064257028112,290.87886972782053,0.5206611570247934,129.01700857815376,25.60642918345037,21.666978539842617,0.7753424657534247,328.53285328532854,1.3293652784627277,352.15946843853817,225.96153846153845,359.4748712292071,661.3013912283985,87.93264733395698,920.0,828.082808280828,1.2149932074765135,902.547065337763,504.80769230769226,1694.8447605381914,196.44527595884003,0.3967391304347826,815.0,105.0,2943.4161955651925,553.7055680322156,2389.710627532977,1094.1824162620521,380.15698710814775,171.3661029969371,202.88170814579905,1877.8464033938485,389.14873713751166,987.4516863451051,1120.3099585138075,2315.1429246397356,560.9806773322252,0.16214105043892277,1.304391256310116
Marin,206.5040650406504,0.47535763196996705,534.3345366043216,-280.33453660432156,17.911978400000002,-19.769079387522115,14562.584065040652,-16072.422266278145,257.26141078838174,22.55639097744361,190.63545150501673,192.92604501607715,248.97959183673467,250.0,377.0833333333333,152.10355987055016,88.75739644970413,146.28134394544972,289.40182509860665,6.822523423997089,95.92326139088729,188.51918182675087,1118.4451778511184,108.49703060758337,104.2398553312063,27.067807737937546,8.638662044022622,2.8795540146742074,0.0,52.40788306707057,16.7014132851104,35.70646978196017,-0.30819408696599526,45.52845528455285,0.38891612094061134,56.016597510373444,7.518796992481203,28.42809364548495,45.01607717041801,93.87755102040816,26.31578947368421,68.75,35.59870550161812,5.9171597633136095,32.251004964351125,63.01491352953533,2.2741744746656964,14.3043459968867,43.987809092908535,421.7088375504217,11.420740063956144,0.5416666666666666,19.005056496849768,6.3350188322832555,0.5759108029348414,0.75,227.6422764227642,0.9211247373297367,243.7759336099585,169.17293233082705,161.2550248217556,274.23156813779264,51.16892567997817,534.0,434.1463414634146,0.6369952988444867,501.0373443983402,191.72932330827066,563.6333932363992,57.991449103975256,0.5243445692883895,483.0,51.0,2214.3797333129855,197.6307205127716,2016.7490128002137,708.3702876098549,276.4371854087239,177.95643810686602,97.3289256959882,1124.9329007865194,302.46520513053764,503.1764062434263,977.1577591353253,4492.115878254492,433.9881224303335,0.07147050093988062,0.5749654159617124
Mariposa,357.5418994413408,0.8230359562898827,77.76087971721428,-13.76087971721428,4.5132544,-0.9704117333060642,25213.711731843574,-5421.294599475223,469.69696969696975,42.5531914893617,342.10526315789474,307.69230769230774,0.0,727.2727272727273,602.7397260273972,428.57142857142856,37.03703703703704,531.7823016202742,1007.6385503006662,34.002040122407344,526.742301458671,351.493848857645,0.0,895.8566629339306,365.6003323639385,99.70918155380141,8.309098462816785,0.0,0.0,216.0365600332364,49.85459077690071,166.1819692563357,-0.15654187440117762,139.66480446927375,1.1930537429093973,166.66666666666666,63.82978723404255,125.0,230.76923076923077,0.0,272.7272727272727,178.08219178082192,178.57142857142858,74.07407407407408,207.7274615704196,357.54916300991385,51.00306018361102,192.4635332252836,263.62038664323376,0.0,335.94624860022395,0.5454545454545454,108.0182800166182,41.54549231408392,16.61819692563357,0.5909090909090909,245.81005586592178,0.994638283804576,280.30303030303025,148.93617021276594,365.6003323639385,601.332683243946,119.00714042842571,108.0,603.3519553072626,0.8852599282164922,750.0,191.48936170212767,1608.9712335446125,153.00918055083307,0.4074074074074074,99.0,9.0,2056.612118531623,492.0389208314905,1564.5731977001326,1487.3286248442043,606.5641877856252,232.65475695886997,224.34565849605318,2145.294978059483,799.0479428765726,1539.708265802269,1142.3550087873464,2272.727272727273,1231.8029115341544,0.1256362175194214,1.0107174164999067
Mendocino,301.0657193605684,0.6930318170463251,489.15503107029764,-150.15503107029764,23.906144400000002,-10.588872729064962,21231.03410301954,-9403.972228299255,365.51724137931035,82.03125,251.36612021857923,323.80952380952385,240.0,559.7014925373134,545.9183673469388,248.64864864864867,187.5,570.841612501263,1053.747763271257,71.89811010682006,453.8727183029107,512.3568414707655,2672.60579064588,1463.4146341463415,360.3542922574344,77.45933384972889,75.77543528777827,6.735594247802513,6.735594247802513,102.71781227898832,6.735594247802513,95.98221803118581,0.1280094393427067,137.65541740674956,1.1758890265371662,159.77011494252875,62.5,107.92349726775956,138.0952380952381,180.0,283.5820895522388,201.53061224489795,172.97297297297297,62.5,261.0042771023474,460.60043740473196,54.779512462339085,194.8692649235323,218.50512356841472,2004.45434298441,741.4634146341463,0.46601941747572817,133.02798639409963,53.8847539824201,25.258478429259423,0.5544217687074829,261.101243339254,1.0565120766086633,287.35632183908046,171.875,495.0661772134847,828.4180528862084,150.64365927143248,633.0,562.1669626998223,0.8248318094732753,652.8735632183908,253.90625,1882.1658161574658,222.54176937825252,0.46445497630331756,568.0,65.0,2292.234447975212,653.6317271483337,1638.602720826878,1896.0697807564072,660.0882362846462,311.5212339608662,404.13565486815077,2882.894824044006,876.4721993974254,1805.6240749876665,1582.2784810126584,11135.8574610245,2614.6341463414633,0.16358625757854126,1.316017649203046
Merced,349.17517674783977,0.8037763572783615,1106.0290489387014,-217.0290489387014,62.691924400000005,-15.304801719537648,24623.693794186962,-6011.312537131835,419.13550267119956,53.38809034907597,276.92307692307696,325.61307901907355,521.5686274509804,740.7407407407406,797.7667493796527,191.57088122605364,229.68197879858656,517.5525411887991,989.5540700141037,30.747761917714257,361.33364965235324,509.43195140147077,2158.039915625507,471.1425206124852,374.3377772602899,58.21738371077603,37.841299412004425,8.150433719508646,1.1643476742155208,144.37911160272458,16.883041276125052,127.49607032659952,0.08304955566947836,104.08483896307933,0.8891202560079695,124.33220009713453,18.480492813141684,72.72727272727272,102.86103542234333,156.86274509803923,203.7037037037037,192.30769230769232,51.724137931034484,56.53710247349823,154.2760668335565,293.5409524027932,10.643456048439552,94.89570596930488,160.9293402962805,649.034561090378,129.56419316843343,0.3768545994065282,90.23694475170286,15.718693601909528,9.314781393724166,0.9692982456140351,268.65671641791045,1.0870843115394653,302.08839242350655,127.31006160164272,398.20690458170805,713.2127827911617,73.32158611147246,1573.0,617.8318931657501,0.9065054195693063,721.2238950947062,180.6981519507187,1702.7668528052652,104.06934802918671,0.43483788938334395,1485.0,88.0,3557.644895432082,618.398466609078,2939.2464288230035,1482.2145892763579,469.2321127088549,303.8947429702509,164.75519590149617,2360.940707020903,575.9292328433402,1304.8159570779421,1564.531599701588,4137.59532695116,636.0424028268551,0.19028081316234383,1.5307698344167031
Modoc,176.47058823529412,0.4062227100438116,59.080891852185154,-35.080891852185154,1.6924704000000002,-2.4738904610593564,12444.635294117648,-18190.37103720115,222.2222222222222,54.054054054054056,132.0754716981132,444.4444444444444,0.0,333.3333333333333,441.8604651162791,157.89473684210526,55.55555555555555,390.1804584620387,709.9064214262665,65.53079947575361,299.72168700492404,417.53653444676405,0.0,1318.6813186813188,308.892862949114,48.77255730775484,16.257519102584943,0.0,0.0,48.77255730775484,0.0,48.77255730775484,-0.3225697188664334,44.11764705882353,0.3768646234954978,60.60606060606061,0.0,37.73584905660377,111.1111111111111,0.0,55.55555555555555,116.27906976744185,52.63157894736842,0.0,97.54511461550968,193.6108422071636,0.0,85.63476771569258,104.38413361169101,0.0,219.78021978021977,0.5,81.28759551292472,16.257519102584943,0.0,0.375,176.47058823529412,0.7140651850308253,191.91919191919192,135.13513513513513,390.1804584620387,613.1010003226847,163.826998689384,48.0,352.94117647058823,0.5178481279436343,414.14141414141415,189.1891891891892,1323.0074217489512,229.35779816513764,0.5,41.0,7.0,2009.0459661302198,725.7810034711265,1283.2649626590933,2211.0225979515526,699.0733214111527,308.892862949114,292.635343846529,3194.5788964181993,1212.3197903014418,2269.321344465853,939.4572025052191,4477.611940298507,3956.043956043956,0.1765033407572383,1.4199329150145856
Mono,202.12765957446808,0.4652834586672026,40.83532230959856,-21.83532230959856,1.3398724000000002,-1.5398181951439667,14253.961702127663,-16381.044629191134,226.66666666666666,105.26315789473684,171.875,315.7894736842105,142.85714285714286,250.0,266.6666666666667,250.0,117.6470588235294,183.46852066434917,307.7480086893555,41.390728476821195,153.09672929714682,231.03581055063535,2500.0,187.26591760299627,115.87485515643105,28.968713789107763,19.312475859405176,0.0,0.0,28.968713789107763,9.656237929702588,19.312475859405176,-0.19148936170212771,42.5531914893617,0.36350062975452274,53.333333333333336,0.0,31.25,52.63157894736842,142.85714285714286,0.0,44.44444444444444,0.0,0.0,38.62495171881035,72.4112961622013,0.0,27.83576896311761,38.50596842510589,2500.0,0.0,0.2,19.312475859405176,0.0,0.0,0.6190476190476191,223.40425531914892,0.9039761384964703,240.0,157.89473684210526,202.78099652375434,325.8508327299059,62.08609271523179,40.0,425.531914893617,0.6243558989391335,466.6666666666667,263.1578947368421,633.5988414192614,103.476821192053,0.525,35.0,5.0,1548.704588218266,209.8711825155594,1338.8334057027066,907.6863653920433,434.5307068366165,115.87485515643105,164.156044804944,1357.7118030412744,393.2119205298013,890.7446068197635,731.613400077012,17500.0,749.0636704119851,0.12119035402770652,0.9749513631183434
Monterey,502.5380710659898,1.1568068037288237,1369.2865523388793,214.71344766112065,111.7030464,15.141506443683166,35438.78375634518,4803.7774250263865,603.318846305808,91.78743961352657,318.0628272251309,507.6618882847257,756.0975609756098,1075.6302521008404,999.1431019708655,213.6181575433912,317.8082191780822,554.8258288236221,1018.1018101810182,42.06331636041621,268.97192951385813,634.2168317565398,2181.818181818182,518.3445371345266,408.41345732849965,56.04301301248709,40.63118443405314,8.756720783201107,1.7513441566402215,151.66640396504317,15.061559747105903,136.60484421793726,0.08892323091222054,133.24873096446703,1.1382459440600063,158.04030027657055,32.206119162640896,89.00523560209423,134.45378151260505,162.60162601626016,336.1344537815126,227.07797772065123,64.08544726301736,95.8904109589041,147.1129091577786,266.6933360002667,14.759058372075861,75.26786504914548,167.9717412247116,469.208211143695,161.98266785453956,0.4027777777777778,92.82124030193174,16.812903903746125,12.25940909648155,0.6318622174381054,294.7335025380711,1.1926006204729087,323.5875148162782,177.13365539452496,325.39974430375315,546.0546054605461,81.17482104641724,2513.0,797.2715736040609,1.1697858435850255,926.9063611220861,268.9210950080515,1564.156415641564,123.23813740683346,0.3696776760843613,2346.0,167.0,2627.4407324375,441.7272981510263,2185.7134342864742,1104.0473563459957,408.7637261598277,262.3513546647051,127.84812343473615,1687.5020835416876,458.2687624529555,845.6566014345169,1249.2898253587925,2885.6304985337247,481.89843686725516,0.12341853752672162,0.9928766390783916
